scientific_name,regional_pool_count,city_count,pc1,pc2,pc3,pc4,trophic_niche,foraging_niche,is_noctural,iucn_red_list_2020,realm,cluster,cluster_half,cluster_double
Merops nubicus,1,0,0.451690060080959,-0.964497340946396,-0.492549198907675,-0.735721169721336,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,40,1,80
Merops persicus,10,2,0.536539654243325,-1.24818216630126,0.0572326063533384,-0.468158056656787,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Merops superciliosus,3,1,0.233539266443336,-1.35272916719826,0.00128573734865361,-0.410416338981266,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Rhipidura javanica,5,5,-1.63070543005735,-0.0878560962047323,-0.321819685986995,-0.160022192690246,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Rhipidura albiscapa,2,2,-2.50663802263639,0.878961834672495,-0.608331506787878,-0.576569020886563,Invertivore,Invertivore sally air,FALSE,LC,Australian,1,1,1
Rhipidura nigritorquis,1,1,-1.63070543005735,-0.0878560962047323,-0.321819685986995,-0.160022192690246,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Rhipidura aureola,12,6,-1.78888871509057,0.303781056243635,-0.526026266462984,-0.456872683104779,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Rhipidura albogularis,10,8,-1.76196634368753,0.512668164123625,-0.468426511295269,-0.506837331798436,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Rhipidura albicollis,7,4,-1.76196634368753,0.512668164123625,-0.468426511295269,-0.506837331798436,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Rhipidura rufifrons,2,1,-1.98065226361896,0.39344954512270103,-0.513307645816556,-0.383027992577909,Invertivore,Invertivore sally air,FALSE,LC,Australian,1,1,1
Hemiprocne comata,1,0,-2.0881451142817,1.31356783547187,-0.456237424498084,-0.063344634770752,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,17
Setophaga ruticilla,29,24,-2.25442366829754,0.0698745352723738,-0.223338087228183,-0.116144311449984,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Empidonax alnorum,14,2,-1.67960857919268,-0.101767054373953,-0.223559421560364,0.082205058521293,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Myiozetetes cayanensis,6,4,-0.85565745637022,0.0927187843974295,-0.234492764448983,2.24834414970954e-4,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannus verticalis,13,8,-0.0108043352992373,-0.219690301297389,-0.417319406429374,-0.0839586615242213,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Empidonax oberholseri,9,2,-1.90425716358573,0.0555770623584022,-0.285301198052177,-0.114070998933854,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Hirundinea ferruginea,4,3,-0.414327185120985,-0.408033889487678,-0.349600380929546,0.0542998072452071,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Empidonax fulvifrons,3,1,-2.32762687248515,0.0406056590158632,-0.316207208327805,-0.00317437946750038,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Contopus hispaniolensis,1,0,-1.58784421450008,-0.314963134139137,-0.348008196074575,-0.126288327823234,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Empidonax occidentalis,5,2,-1.71107977207595,-0.131985472309727,-0.317752733505334,-0.0421962541873663,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Muscipipra vetula,2,0,-0.487175683987283,0.0609488462456433,-0.602298723929955,-0.306464286753115,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannus crassirostris,1,1,0.687314456219733,-0.759840380670226,-0.495166672728616,0.193810206047152,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Knipolegus cyanirostris,3,1,-1.34087534961961,-0.0752962459462142,-0.241982295049775,-0.0763847627598142,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Serpophaga cinerea,4,2,-2.4733089037318,0.36288155587971,-0.0226495867130652,-0.163213993099563,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Contopus sordidulus,17,12,-1.46864838612429,-0.297072115791923,-0.434148517788451,-0.0233235533394265,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Empidonax traillii,23,11,-1.59450820008414,-0.129484449941306,-0.228745791909536,0.0990323597416356,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Mitrephanes phaeocercus,2,0,-2.2727591512528,0.160152153468458,-0.366367459629931,-0.200027110757301,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Lathrotriccus griseipectus,1,0,-1.95330224264201,0.0549029070861368,-0.307474216781015,0.0681023707945859,Invertivore,Invertivore sally air,FALSE,VU,Neotropic,1,1,1
Contopus cooperi,22,6,-0.442319880766833,-0.320341730701788,-0.317233485749071,0.244531820498966,Invertivore,Invertivore sally air,FALSE,NT,Nearctic,1,1,1
Colonia colonus,4,0,-1.2584359663371,0.45633598809153,-0.93984081035045,-0.470155890677072,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,71
Knipolegus poecilurus,2,0,-1.47205253509104,-0.00403726780522595,-0.219766311639287,-0.0857230594549877,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannus forficatus,5,3,0.106623603240376,-0.192282217774286,-0.821323182018317,-0.578166694053775,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Empidonax flaviventris,11,2,-1.86862202903526,0.0285289556374931,-0.23155485861541,0.189809386638336,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Myiotriccus ornatus,3,0,-2.06885496712161,0.0738169209670377,-0.279367946502632,0.09333306341604,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannus savana,11,5,-0.279134634257794,-0.00847675084655186,-0.832031609944638,-0.529612542770407,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Contopus pertinax,4,3,-0.401153997643152,-0.387567613902368,-0.417622306144417,-0.112325522198267,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Myiotheretes striaticollis,2,2,0.596451609475424,-0.186386061935527,-0.272885634838403,-0.162738225773284,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannopsis sulphurea,1,0,0.184545472120344,-0.124476754952868,-0.207806811566857,0.149677821736103,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Serpophaga nigricans,2,0,-2.23564428076651,0.0512841398794233,-0.0789982086312494,-0.148375947984583,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Conopias trivirgatus,1,0,-1.07246944486734,-0.1860307153487,-0.00556554036931328,0.320244497765493,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannus albogularis,1,0,-0.0520174641177263,-0.460782064509713,-0.366657712774496,-0.0427177663859233,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Empidonax flavescens,1,1,-1.72230001058265,-0.0200014756709863,-0.288058260974942,0.0919404256490942,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Empidonax albigularis,3,1,-1.94534929942387,-0.168108529154915,-0.268739852709211,0.0111271939597322,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Empidonomus aurantioatrocristatus,2,0,-0.640071827594971,0.115877025722779,-0.348192588590422,0.0993743588320493,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannus niveigularis,1,1,-0.199404306167886,-0.418252251925413,-0.395814913466555,0.121364783904717,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Gubernetes yetapa,1,0,0.909998229957975,-0.108858949620761,-0.865064829452751,-0.472077887971628,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Pyrocephalus rubinus,25,19,-1.49718093886379,-0.110104531285125,-0.216593984258897,0.0206971209740772,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Empidonax difficilis,5,5,-1.86919568774729,-0.0745759725789061,-0.267193683949754,-0.0172008913642901,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Empidonomus varius,9,5,-0.698137609378463,-0.067392932844345,-0.43429628850024,0.0268087686814612,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Contopus fumigatus,4,1,-0.88653005710504,-0.343601033175474,-0.426752102753994,-0.0848540268035195,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Myiotheretes fumigatus,3,0,-0.178905832746586,-0.198611078769727,-0.277441367518132,-0.180442657846366,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Pyrrhomyias cinnamomeus,3,1,-2.04524475389563,0.00752450792336889,-0.393012445161506,-0.0866695798221615,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Knipolegus nigerrimus,2,0,-0.807613077946546,-0.0742067527012192,-0.340251728885602,-0.148415961150374,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Empidonax wrightii,6,2,-1.66979428933901,7.1299505253275e-4,-0.238649703577715,-0.110519600302564,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Tyrannus vociferans,6,5,0.201103127027469,-0.302358834386618,-0.374458084338612,-0.0534832796693099,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Tyrannus couchii,1,1,0.187457377241712,-0.560127731767727,-0.51755921667586,0.0642990905811908,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Tyrannus melancholicus,19,18,0.0255129935697145,-0.629202767431957,-0.460267007345902,0.176915225365657,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Contopus virens,17,14,-1.47743370077333,-0.251529505440842,-0.374210620803676,0.00738934295954488,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Empidonax minimus,18,10,-2.08766137432214,0.0956126047035681,-0.24466771173568,0.0182588612587467,Invertivore,Invertivore sally air,FALSE,LC,Nearctic,1,1,1
Colorhamphus parvirostris,1,1,-2.17872861600095,0.402006058097119,-0.0975595695208372,-0.0779034681694743,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Contopus cinereus,6,1,-1.75202463099581,-0.219716802739056,-0.455023780271336,0.083093397682117,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Lanio fulvus,1,0,-0.628901238371645,-0.420330350427221,-0.369634758224172,0.0890673361741023,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Terpsiphone mutata,1,0,-1.45307480287417,-0.104087451748181,-0.606942024363578,-0.276800990584468,Invertivore,Invertivore sally air,FALSE,LC,Madagascar,1,1,1
Terpsiphone atrocaudata,9,0,-0.943906778738071,-0.217779636126043,-0.644673042003998,-0.292759875139112,Invertivore,Invertivore sally air,FALSE,NT,Palearctic,1,1,1
Terpsiphone paradisi,23,14,-0.490853095091639,-0.458494414165341,-1.27451776938241,-0.782554953603513,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,43,27,83
Myiagra cyanoleuca,2,0,-1.13765111822343,-0.135075707868872,-0.501512838770403,-0.120230405899837,Invertivore,Invertivore sally air,FALSE,LC,Australian,1,1,1
Hypothymis azurea,26,11,-1.76999817923734,0.0343825163080836,-0.512061538432976,-0.154265823585464,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Terpsiphone cinnamomea,1,0,-0.74441582290389,-0.522587577641531,-0.447037747594714,-0.0963422076089113,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Terpsiphone incei,11,2,-0.490853095091639,-0.458494414165341,-1.27451776938241,-0.782554953603513,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,42,26,82
Terpsiphone affinis,6,0,-0.490853095091639,-0.458494414165341,-1.27451776938241,-0.782554953603513,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,41,25,81
Terpsiphone rufiventer,1,0,-1.24458157979087,-0.19269418514065,-0.690295427060917,-0.414690930346535,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Myiagra rubecula,2,1,-1.73497134614553,-0.0327243909350979,-0.401833932831733,-0.105753603181297,Invertivore,Invertivore sally air,FALSE,LC,Australian,1,1,1
Culicicapa ceylonensis,18,8,-2.53030495374094,0.164083624876975,-0.212691895384112,-0.0155863594604906,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Elminia longicauda,1,0,-2.00592609320015,0.21889106841848,-0.476349655576489,-0.519894323826556,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Chelidorhynx hypoxanthus,3,1,-2.39866376008324,1.08672354316687,0.00918670227691737,-0.106153761754059,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Stenostira scita,1,0,-2.77734585762071,0.304695659216065,-0.0510298164026087,-0.461171865590115,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Thamnomanes caesius,1,0,-1.23307738635144,-0.288743686065922,-0.276785683120281,0.0110294311883853,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Microhierax fringillarius,1,1,-0.360297280623535,0.0937661456874962,-0.218360797996462,0.749389179567153,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Falco amurensis,18,2,1.41303155987416,0.448518835969388,-0.576263611228417,0.125186996156529,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,5,1,5
Antrostomus ridgwayi,1,0,-0.208836140991847,0.547138825590815,-0.296585472573647,-0.532275190796418,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,1,1,1
Nyctiphrynus ocellatus,1,0,-0.700120198368912,0.879655656841685,-0.214221279062678,-0.623980286991755,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,1,1,1
Systellura decussata,1,0,-0.315379345140994,0.502711028022072,-0.11524014781678,-0.65385909647796,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,1,1,1
Systellura longirostris,9,1,-0.315379345140994,0.502711028022072,-0.11524014781678,-0.65385909647796,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,1,1,1
Nyctidromus albicollis,12,1,-0.0426669130280314,0.885585636135709,-0.377426440396749,-0.595437062208204,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,1,1,1
Antrostomus salvini,1,0,0.00124918520492778,0.550264126645494,-0.341547028801808,-0.526648965348039,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,1,1,1
Uropsalis lyra,1,0,0.39464360190567,1.02231654459444,-1.12479465209887,-1.59218886286627,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,80,1,197
Uropsalis segmentata,1,0,-0.256248628692111,0.89512821856678,-0.814713103063182,-1.25715846585749,Invertivore,Invertivore sally air,TRUE,LC,Neotropic,80,1,197
Melaenornis chocolatinus,1,1,-1.07561461160684,0.356672725815391,-0.168776783576821,-0.181855561475841,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Muscicapa striata,36,19,-1.48829723984692,0.0622103341480646,-0.180991422681617,-0.160169924363974,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Cyornis tickelliae,14,6,-1.50230119381737,0.126251489173759,-0.108348487525531,-0.113518917472742,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Muscicapa adusta,6,5,-2.18045310070106,0.203246055000401,-0.16991467129179,0.0532853078139126,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Niltava vivida,1,0,-0.895263971015499,0.512760239705172,-0.0457009859077711,-0.142951355943252,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Muscicapa muttui,3,0,-1.74992036207779,-0.183104861576993,-0.28122341919777,0.0220054114750624,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Cyornis unicolor,2,0,-1.17353399626149,0.0426576211343851,-0.138856362720521,-0.00730497766399676,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Cyornis rufigastra,1,1,-1.3681376137429,0.109917710322938,-0.107221989695191,0.0137984340708832,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Eumyias thalassinus,22,5,-1.49604978061282,0.236227910048851,-0.225690021772829,0.0682000522250089,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Muscicapa griseisticta,4,1,-1.67726912989038,0.303599576792177,-0.134191426247554,0.153229357370473,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Muscicapa sibirica,22,1,-1.93073135172666,0.24092353032514,-0.155077267094502,0.195373541048568,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Cyornis magnirostris,1,0,-1.38462365870061,-0.0848850094255359,-0.326859681187856,-0.0276384922402729,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Muscicapa ferruginea,4,0,-2.10046617410166,0.206538615887362,-0.12967748141565,0.132858772106509,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Ficedula albicollis,11,5,-1.89247664081697,0.37882188259323,-0.163106111558884,0.0227232862592208,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Melaenornis fischeri,1,1,-0.930287853278949,0.198312137411745,-0.190248350091948,-0.220540938119876,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Niltava macgrigoriae,1,0,-1.99653569321694,0.351355458564665,-0.152265516533905,0.0154944543563186,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Cyornis banyumas,3,2,-1.53686560033839,-0.0827432848349387,-0.113691166919535,-0.0457971515135731,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Ficedula semitorquata,2,1,-1.79174191258663,0.460400265594296,-0.146740481850772,-0.0108740583396343,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Niltava sundara,4,1,-1.13481936479994,0.244214453407657,-0.116844416074028,-0.171826803528746,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Muscicapa aquatica,1,1,-1.95996238825982,0.0800225461300648,-0.249746710445901,2.77988229408277e-4,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Fraseria caerulescens,3,0,-1.43559748608553,0.13549667221726,-0.155396991112955,-0.0383431187467622,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Ficedula ruficauda,5,0,-1.77853050348366,0.142854555040559,-0.201111197072237,-0.044181303432862,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Cyornis sumatrensis,1,0,-1.50230119381737,0.126251489173759,-0.108348487525531,-0.113518917472742,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Cyornis brunneatus,2,1,-1.25978503751831,-0.119830361993535,-0.129170977094072,-0.0122808254857279,Invertivore,Invertivore sally air,FALSE,VU,Indo_Malay,1,1,1
Bradornis comitatus,1,0,-1.73670337050958,0.162630666183588,-0.231000116611275,0.14453622550186,Invertivore,Invertivore sally air,FALSE,LC,Afrotropic,1,1,1
Muscicapa dauurica,39,18,-2.04299275602346,-0.0780091962440151,-0.210567309213757,0.0931392618442557,Invertivore,Invertivore sally air,FALSE,LC,Palearctic,1,1,1
Hemipus picatus,4,0,-2.16982583747615,-0.149648884800516,-0.368463197417342,0.0324344461073143,Invertivore,Invertivore sally air,FALSE,LC,Indo_Malay,1,1,1
Onychorhynchus coronatus,1,0,-1.22856270176046,-0.671629242738214,-0.238770566858177,0.0135461777207399,Invertivore,Invertivore sally air,FALSE,LC,Neotropic,1,1,1
Aythya valisineria,20,18,3.68627940621962,-0.311314404470519,0.920180429330837,0.784223206785092,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Nearctic,6,5,6
Dendrocygna arcuata,3,1,3.19995999643031,-0.0905506186666418,0.742907414437037,0.871646855672213,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Australian,6,5,6
Aythya nyroca,31,4,2.75982779605605,-0.34303384516759,0.549856648374801,0.944195251070807,Herbivore aquatic,Herbivore aquatic dive,FALSE,NT,Palearctic,6,5,6
Oxyura vittata,1,1,2.82122815600045,-0.194894728986808,0.582060854342612,0.767542725321403,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Neotropic,6,5,6
Thalassornis leuconotus,5,1,2.90861318685141,-0.0691402841742276,0.72196643964649,1.11889613101037,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Afrotropic,6,5,6
Aythya fuligula,41,19,2.96596500564304,-0.266023566888901,0.626393747673001,0.996611498614549,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Palearctic,6,5,6
Nomonyx dominicus,5,2,2.24926887260437,-0.344644544869382,0.285286276983386,0.660935035774379,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Neotropic,6,5,6
Aythya baeri,6,2,3.07797241503908,-0.401843626110349,0.52852685970315,0.912207639281249,Herbivore aquatic,Herbivore aquatic dive,FALSE,CR,Palearctic,6,5,6
Aythya ferina,46,22,3.1650458020302,-0.304084669898053,0.769991108762225,0.89353962236112106,Herbivore aquatic,Herbivore aquatic dive,FALSE,VU,Palearctic,6,5,6
Aythya collaris,23,20,3.09278714103896,-0.38288625100747,0.667262301734416,0.829330320969522,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Nearctic,6,5,6
Oxyura australis,1,1,3.023218499618,-0.183503010168743,0.685935517466108,0.935693655790102,Herbivore aquatic,Herbivore aquatic dive,FALSE,NT,Australian,6,5,6
Fulica armillata,3,2,3.09720419024223,0.86420862453225,0.998991089499865,0.694240651632372,Herbivore aquatic,Herbivore aquatic dive,FALSE,LC,Neotropic,1,1,1
Chauna torquata,1,1,5.45085330276416,1.24879985881943,0.259218702306744,-0.0637879553579856,Herbivore aquatic,Herbivore aquatic ground,FALSE,LC,Neotropic,2,2,143
Anhima cornuta,2,0,5.17463393318592,1.21862844916769,0.0619610298246824,-0.398415026005518,Herbivore aquatic,Herbivore aquatic ground,FALSE,LC,Neotropic,2,2,92
Phoeniconaias minor,6,2,5.15497929194555,-0.806685138076082,0.535183426566976,0.502406672261632,Herbivore aquatic,Herbivore aquatic ground,FALSE,NT,Afrotropic,48,30,111
Porphyrio martinica,20,11,1.92890672720362,0.404963243798352,0.374735425895139,0.1635039958,Herbivore aquatic,Herbivore aquatic ground,FALSE,LC,Neotropic,1,1,1
Ptilopsis granti,1,0,1.91657428207245,0.348150648121245,-0.199275484627,0.259659861888186,Invertivore,Invertivore sally ground,TRUE,LC,Afrotropic,5,1,5
Strix woodfordii,4,0,2.69233612272483,0.423293716226365,-0.404497619375516,0.0208352475415008,Invertivore,Invertivore sally ground,TRUE,LC,Afrotropic,4,4,4
Glaucidium minutissimum,1,0,-0.259402160701151,0.138004695627083,-0.10721272050586,0.727585239387385,Invertivore,Invertivore sally ground,TRUE,LC,Neotropic,1,1,1
Otus lempiji,2,1,1.23063043171263,0.196805431327135,0.0313704138428777,0.376717672332604,Invertivore,Invertivore sally ground,TRUE,LC,Indo_Malay,1,1,1
Megascops asio,12,9,1.5171317080138,0.448129312622382,-0.0515703628042884,0.370893154102467,Invertivore,Invertivore sally ground,TRUE,LC,Nearctic,5,1,5
Megascops choliba,11,2,1.247982969347,0.33512016938125,-0.273591545169452,0.295675764478481,Invertivore,Invertivore sally ground,TRUE,LC,Neotropic,1,1,1
Otus spilocephalus,6,1,0.397464661201654,0.411676907471861,-0.286978175651775,0.180115038480987,Invertivore,Invertivore sally ground,TRUE,LC,Indo_Malay,1,1,1
Glaucidium radiatum,10,5,0.677500826323482,0.368486694846677,-0.207313895734558,0.607100921238016,Invertivore,Invertivore sally ground,TRUE,LC,Indo_Malay,1,1,1
Otus sunia,14,0,0.485669379199755,0.339235869613601,-0.146223038724237,0.371942660667406,Invertivore,Invertivore sally ground,TRUE,LC,Palearctic,1,1,1
Glaucidium gnoma,7,0,-0.063981090086961,0.248925757481745,-0.270046890399061,0.70112904816051,Invertivore,Invertivore sally ground,TRUE,LC,Neotropic,1,1,1
Athene brama,25,19,1.02401172895977,0.193193998627567,-0.266548615182382,0.433632006805196,Invertivore,Invertivore sally ground,TRUE,LC,Indo_Malay,1,1,1
Ninox scutulata,14,4,1.76206281568884,0.302515365929452,-0.349212826637949,0.117349457621702,Invertivore,Invertivore sally ground,TRUE,LC,Indo_Malay,5,1,5
Glaucidium hardyi,1,0,-0.10610887001621,0.210013498764999,-0.102826526912582,0.774132350784858,Invertivore,Invertivore sally ground,TRUE,LC,Neotropic,1,1,1
Ninox japonica,10,1,1.76206281568884,0.302515365929452,-0.349212826637949,0.117349457621702,Invertivore,Invertivore sally ground,TRUE,LC,Indo_Malay,5,1,5
Glaucidium brasilianum,10,3,0.256693457667509,0.157277043450073,-0.280736158250632,0.731109464433979,Invertivore,Invertivore sally ground,TRUE,LC,Neotropic,1,1,1
Lanius cristatus,38,23,-0.423333071185099,-0.130769338912048,-0.297725524205545,0.174959808791531,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Corvinella melanoleuca,1,0,1.10144732413909,0.131209315860035,-0.886149819745996,-0.49840023076376,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Lanius collurioides,2,1,-0.608356481556897,0.0638606536809684,-0.481002603149049,-0.0571055758437172,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Lanius collaris,4,2,-0.0333321109129869,-0.0953229599689367,-0.563601501462802,-0.0401657497771981,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Lanius collurio,20,6,-0.567547527788345,-0.0162836289095192,-0.279653525346573,0.0180864072086288,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Lanius nubicus,7,4,-0.84771493512461,-0.0762502080646601,-0.495005259452141,-0.160061870673745,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Corvinella corvina,2,1,0.712403116687573,0.0348007748458664,-0.652853423611476,-0.17838371583054,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Lanius dorsalis,1,0,0.211275326269092,-0.0832845187563288,-0.385197865371411,0.180620732720312,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Lanius ludovicianus,14,10,0.204083789885413,-0.0297671551983631,-0.354583650003705,0.0610718388456396,Invertivore,Invertivore sally ground,FALSE,NT,Nearctic,1,1,1
Lanius excubitoroides,1,1,0.423277393469098,0.0572505713023501,-0.565442831722775,-0.211737552644069,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Lanius isabellinus,15,2,-0.627637246358201,6.56e-5,-0.410174055081708,0.0219598649575466,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Lanius minor,6,0,0.0916256794267832,0.0281425941652135,-0.428619487466929,0.150351206371916,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Lanius tephronotus,4,1,0.137959040130975,0.0258602633748344,-0.448739509201899,-0.0142279628653529,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Lanius phoenicuroides,4,2,-0.627637246358201,6.56e-5,-0.410174055081708,0.0219598649575466,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Lanius bucephalus,7,4,-0.187607876202381,-0.00377650162936014,-0.324823078898722,0.0981477036631395,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
