jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Luscinia_megarhynchos,13,22,0.591,Muscicapidae,Chats and Old World flycatchers
Erythropygia_galactotes,2,8,0.25,Muscicapidae,Chats and Old World flycatchers
Copsychus_saularis,42,44,0.955,Muscicapidae,Chats and Old World flycatchers
Alethe_poliocephala,0,1,0.0,Turdidae,Thrushes
Saxicoloides_fulicatus,20,23,0.87,Muscicapidae,Chats and Old World flycatchers
Brachypteryx_leucophrys,0,5,0.0,Turdidae,Thrushes
Brachypteryx_montana,0,2,0.0,Turdidae,Thrushes
Luscinia_pectardens,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Tarsiger_cyanurus,11,25,0.44,Muscicapidae,Chats and Old World flycatchers
Cercotrichas_podobe,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Luscinia_luscinia,4,13,0.308,Muscicapidae,Chats and Old World flycatchers
Luscinia_svecica,14,58,0.241,Muscicapidae,Chats and Old World flycatchers
Hodgsonius_phaenicuroides,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Monticola_rufiventris,0,5,0.0,Muscicapidae,Chats and Old World flycatchers
Luscinia_cyane,4,17,0.235,Muscicapidae,Chats and Old World flycatchers
Cossypha_semirufa,2,2,1.0,Muscicapidae,Chats and Old World flycatchers
Monticola_gularis,0,8,0.0,Muscicapidae,Chats and Old World flycatchers
Tarsiger_chrysaeus,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Luscinia_calliope,9,23,0.391,Muscicapidae,Chats and Old World flycatchers
Cinclidium_leucurum,3,9,0.333,Muscicapidae,Chats and Old World flycatchers
Scolopax_minor,8,10,0.8,Scolopacidae,Sandpipers and allies
Bartramia_longicauda,0,17,0.0,Scolopacidae,Sandpipers and allies
Cursorius_coromandelicus,0,10,0.0,Glareolidae,Coursers and pratincoles
Tchagra_australis,0,4,0.0,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Rhodophoneus_cruentus,0,1,0.0,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Geositta_rufipennis,1,1,1.0,Furnariidae,Ovenbirds
Asthenes_flammulata,0,2,0.0,Furnariidae,Ovenbirds
Lochmias_nematura,3,6,0.5,Furnariidae,Ovenbirds
Urosphena_squameiceps,2,14,0.143,Sylviidae,Old World warblers
Pellorneum_ruficeps,2,10,0.2,Timaliidae,Babblers and parrotbills
Geronticus_eremita,0,1,0.0,Threskiornithidae,Ibises and spoonbills
Bostrychia_hagedash,7,8,0.875,Threskiornithidae,Ibises and spoonbills
Babax_lanceolatus,0,3,0.0,Timaliidae,Babblers and parrotbills
Turdoides_malcolmi,9,18,0.5,Timaliidae,Babblers and parrotbills
Garrulax_canorus,3,16,0.188,Timaliidae,Babblers and parrotbills
Garrulax_perspicillatus,7,8,0.875,Timaliidae,Babblers and parrotbills
Garrulax_cineraceus,0,3,0.0,Timaliidae,Babblers and parrotbills
Garrulax_sannio,4,10,0.4,Timaliidae,Babblers and parrotbills
Garrulax_affinis,0,1,0.0,Timaliidae,Babblers and parrotbills
Garrulax_leucolophus,2,7,0.286,Timaliidae,Babblers and parrotbills
Garrulax_pectoralis,4,6,0.667,Timaliidae,Babblers and parrotbills
Garrulax_monileger,2,6,0.333,Timaliidae,Babblers and parrotbills
Pomatorhinus_swinhoei,1,2,0.5,Timaliidae,Babblers and parrotbills
Dumetia_hyperythra,4,16,0.25,Timaliidae,Babblers and parrotbills
Pomatorhinus_schisticeps,0,3,0.0,Timaliidae,Babblers and parrotbills
Chlorostilbon_lucidus,4,8,0.5,Trochilidae,Hummingbirds
Eupetomena_macroura,7,7,1.0,Trochilidae,Hummingbirds
Thalurania_furcata,1,3,0.333,Trochilidae,Hummingbirds
Calypte_costae,4,6,0.667,Trochilidae,Hummingbirds
Chlorostilbon_melanorhynchus,3,3,1.0,Trochilidae,Hummingbirds
Coeligena_coeligena,0,4,0.0,Trochilidae,Hummingbirds
Heliodoxa_jacula,0,4,0.0,Trochilidae,Hummingbirds
Ocreatus_underwoodii,0,5,0.0,Trochilidae,Hummingbirds
Aglaeactis_cupripennis,1,4,0.25,Trochilidae,Hummingbirds
Selasphorus_platycercus,2,7,0.286,Trochilidae,Hummingbirds
Chlorostilbon_alice,0,1,0.0,Trochilidae,Hummingbirds
Calothorax_lucifer,1,4,0.25,Trochilidae,Hummingbirds
Phaethornis_ruber,1,6,0.167,Trochilidae,Hummingbirds
Eriocnemis_derbyi,0,1,0.0,Trochilidae,Hummingbirds
Anthocephala_floriceps,0,1,0.0,Trochilidae,Hummingbirds
Heliomaster_squamosus,0,3,0.0,Trochilidae,Hummingbirds
Lophornis_stictolophus,0,1,0.0,Trochilidae,Hummingbirds
Lampornis_amethystinus,0,2,0.0,Trochilidae,Hummingbirds
Mellisuga_minima,2,2,1.0,Trochilidae,Hummingbirds
Amazilia_amabilis,0,3,0.0,Trochilidae,Hummingbirds
Polytmus_guainumbi,0,1,0.0,Trochilidae,Hummingbirds
Lesbia_nuna,2,2,1.0,Trochilidae,Hummingbirds
Amazilia_violiceps,3,3,1.0,Trochilidae,Hummingbirds
Calliphlox_amethystina,1,5,0.2,Trochilidae,Hummingbirds
Chalybura_urochrysia,0,2,0.0,Trochilidae,Hummingbirds
Eriocnemis_vestita,1,3,0.333,Trochilidae,Hummingbirds
Colibri_thalassinus,3,8,0.375,Trochilidae,Hummingbirds
Hylocharis_chrysura,1,1,1.0,Trochilidae,Hummingbirds
Metallura_tyrianthina,2,5,0.4,Trochilidae,Hummingbirds
Archilochus_alexandri,8,13,0.615,Trochilidae,Hummingbirds
Campylopterus_rufus,1,1,1.0,Trochilidae,Hummingbirds
Chalybura_buffonii,0,5,0.0,Trochilidae,Hummingbirds
Coeligena_bonapartei,0,1,0.0,Trochilidae,Hummingbirds
Amazilia_beryllina,4,4,1.0,Trochilidae,Hummingbirds
Stellula_calliope,1,12,0.083,Trochilidae,Hummingbirds
Chlorostilbon_gibsoni,0,3,0.0,Trochilidae,Hummingbirds
Cynanthus_latirostris,6,10,0.6,Trochilidae,Hummingbirds
Selasphorus_rufus,7,20,0.35,Trochilidae,Hummingbirds
Campylopterus_falcatus,0,3,0.0,Trochilidae,Hummingbirds
Colibri_delphinae,0,5,0.0,Trochilidae,Hummingbirds
Chlorestes_notata,1,5,0.2,Trochilidae,Hummingbirds
Amazilia_saucerrottei,2,3,0.667,Trochilidae,Hummingbirds
Heliomaster_longirostris,0,5,0.0,Trochilidae,Hummingbirds
Calypte_anna,7,10,0.7,Trochilidae,Hummingbirds
Adelomyia_melanogenys,0,5,0.0,Trochilidae,Hummingbirds
Amazilia_versicolor,2,6,0.333,Trochilidae,Hummingbirds
Geranospiza_caerulescens,0,9,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Polyboroides_typus,4,7,0.571,Accipitridae,"Osprey, kites, hawks and eagles"
Glaucidium_cuculoides,5,12,0.417,Strigidae,Owls
Dicrurus_leucophaeus,24,44,0.545,Dicruridae,Drongos
Dicrurus_hottentottus,10,23,0.435,Dicruridae,Drongos
Dicrurus_caerulescens,3,19,0.158,Dicruridae,Drongos
Dicrurus_aeneus,3,14,0.214,Dicruridae,Drongos
Dicrurus_paradiseus,4,12,0.333,Dicruridae,Drongos
Dicrurus_macrocercus,36,47,0.766,Dicruridae,Drongos
Nyctibius_griseus,2,9,0.222,Nyctibiidae,Potoos
Galbula_ruficauda,2,10,0.2,Galbulidae,Jacamars
Melanerpes_lewis,2,8,0.25,Picidae,Woodpeckers
Merops_philippinus,18,32,0.563,Meropidae,Bee-eaters
Merops_apiaster,10,28,0.357,Meropidae,Bee-eaters
Merops_orientalis,28,32,0.875,Meropidae,Bee-eaters
Merops_persicus,2,21,0.095,Meropidae,Bee-eaters
Rhipidura_javanica,6,6,1.0,Rhipiduridae,Fantails
Rhipidura_aureola,6,13,0.462,Rhipiduridae,Fantails
Rhipidura_albicollis,12,19,0.632,Rhipiduridae,Fantails
Hemiprocne_comata,0,1,0.0,Hemiprocnidae,Treeswifts
Setophaga_ruticilla,26,32,0.813,Parulidae,New World warblers
Empidonax_alnorum,2,16,0.125,Tyrannidae,Tyrant-flycatchers
Myiozetetes_cayanensis,6,11,0.545,Tyrannidae,Tyrant-flycatchers
Tyrannus_verticalis,11,20,0.55,Tyrannidae,Tyrant-flycatchers
Empidonax_oberholseri,2,11,0.182,Tyrannidae,Tyrant-flycatchers
Empidonax_occidentalis,2,6,0.333,Tyrannidae,Tyrant-flycatchers
Contopus_sordidulus,12,18,0.667,Tyrannidae,Tyrant-flycatchers
Empidonax_traillii,11,25,0.44,Tyrannidae,Tyrant-flycatchers
Contopus_cooperi,8,29,0.276,Tyrannidae,Tyrant-flycatchers
Tyrannus_forficatus,5,11,0.455,Tyrannidae,Tyrant-flycatchers
Tyrannus_savana,6,17,0.353,Tyrannidae,Tyrant-flycatchers
Myiotheretes_striaticollis,2,4,0.5,Tyrannidae,Tyrant-flycatchers
Serpophaga_nigricans,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Tyrannus_albogularis,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Empidonax_flavescens,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Empidonax_albigularis,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Gubernetes_yetapa,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Pyrocephalus_rubinus,19,26,0.731,Tyrannidae,Tyrant-flycatchers
Empidonomus_varius,5,10,0.5,Tyrannidae,Tyrant-flycatchers
Contopus_fumigatus,1,5,0.2,Tyrannidae,Tyrant-flycatchers
Pyrrhomyias_cinnamomeus,1,5,0.2,Tyrannidae,Tyrant-flycatchers
Tyrannus_couchii,3,5,0.6,Tyrannidae,Tyrant-flycatchers
Tyrannus_melancholicus,28,31,0.903,Tyrannidae,Tyrant-flycatchers
Contopus_virens,15,19,0.789,Tyrannidae,Tyrant-flycatchers
Empidonax_minimus,11,22,0.5,Tyrannidae,Tyrant-flycatchers
Terpsiphone_atrocaudata,0,13,0.0,Monarchidae,Monarchs
Terpsiphone_paradisi,16,40,0.4,Monarchidae,Monarchs
Hypothymis_azurea,11,28,0.393,Monarchidae,Monarchs
Culicicapa_ceylonensis,10,25,0.4,Muscicapidae,Chats and Old World flycatchers
Falco_amurensis,2,22,0.091,Falconidae,Falcons and caracaras
Nyctidromus_albicollis,2,15,0.133,Caprimulgidae,Nightjars
Caprimulgus_maculicaudus,0,1,0.0,Caprimulgidae,Nightjars
Muscicapa_striata,19,39,0.487,Muscicapidae,Chats and Old World flycatchers
Cyornis_tickelliae,6,17,0.353,Muscicapidae,Chats and Old World flycatchers
Muscicapa_adusta,5,6,0.833,Muscicapidae,Chats and Old World flycatchers
Niltava_vivida,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Muscicapa_muttui,4,16,0.25,Muscicapidae,Chats and Old World flycatchers
Cyornis_unicolor,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Cyornis_rufigastra,1,1,1.0,Muscicapidae,Chats and Old World flycatchers
Eumyias_thalassinus,8,32,0.25,Muscicapidae,Chats and Old World flycatchers
Muscicapa_griseisticta,2,15,0.133,Muscicapidae,Chats and Old World flycatchers
Muscicapa_sibirica,1,23,0.043,Muscicapidae,Chats and Old World flycatchers
Cyornis_banyumas,2,5,0.4,Muscicapidae,Chats and Old World flycatchers
Ficedula_semitorquata,2,9,0.222,Muscicapidae,Chats and Old World flycatchers
Muscicapa_caerulescens,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Rhinomyias_brunneatus,1,8,0.125,Muscicapidae,Chats and Old World flycatchers
Muscicapa_dauurica,18,41,0.439,Muscicapidae,Chats and Old World flycatchers
Terenotriccus_erythrurus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Aythya_valisineria,19,21,0.905,Anatidae,"Ducks, geese and swans"
Aythya_nyroca,6,48,0.125,Anatidae,"Ducks, geese and swans"
Thalassornis_leuconotus,1,5,0.2,Anatidae,"Ducks, geese and swans"
Aythya_fuligula,20,55,0.364,Anatidae,"Ducks, geese and swans"
Nomonyx_dominicus,2,6,0.333,Anatidae,"Ducks, geese and swans"
Aythya_baeri,2,7,0.286,Anatidae,"Ducks, geese and swans"
Aythya_ferina,24,59,0.407,Anatidae,"Ducks, geese and swans"
Aythya_collaris,21,31,0.677,Anatidae,"Ducks, geese and swans"
Porphyrio_porphyrio,31,51,0.608,Rallidae,"Rails, crakes and allies"
Porphyrio_martinica,14,25,0.56,Rallidae,"Rails, crakes and allies"
Strix_woodfordii,0,4,0.0,Strigidae,Owls
Otus_spilocephalus,1,7,0.143,Strigidae,Owls
Otus_sunia,0,15,0.0,Strigidae,Owls
Athene_brama,19,25,0.76,Strigidae,Owls
Ninox_scutulata,6,29,0.207,Strigidae,Owls
Glaucidium_brasilianum,4,12,0.333,Strigidae,Owls
Lanius_cristatus,24,41,0.585,Laniidae,Shrikes
Lanius_collaris,4,8,0.5,Laniidae,Shrikes
Lanius_collurio,11,30,0.367,Laniidae,Shrikes
Lanius_nubicus,5,10,0.5,Laniidae,Shrikes
Lanius_ludovicianus,10,17,0.588,Laniidae,Shrikes
Lanius_isabellinus,2,18,0.111,Laniidae,Shrikes
Lanius_minor,1,12,0.083,Laniidae,Shrikes
Lanius_tephronotus,1,9,0.111,Laniidae,Shrikes
Lanius_bucephalus,4,10,0.4,Laniidae,Shrikes
Lanius_senator,4,16,0.25,Laniidae,Shrikes
Lanius_sphenocercus,1,10,0.1,Laniidae,Shrikes
Lanius_schach,26,47,0.553,Laniidae,Shrikes
Coracias_garrulus,0,30,0.0,Coraciidae,Rollers
Halcyon_chelicuti,0,3,0.0,Alcedinidae,Kingfishers
Ceyx_pictus,2,5,0.4,Alcedinidae,Kingfishers
Todiramphus_chloris,6,8,0.75,Alcedinidae,Kingfishers
Halcyon_senegalensis,3,4,0.75,Alcedinidae,Kingfishers
Ceyx_erithaca,1,6,0.167,Alcedinidae,Kingfishers
Halcyon_pileata,2,18,0.111,Alcedinidae,Kingfishers
Halcyon_malimbica,1,3,0.333,Alcedinidae,Kingfishers
Sialia_sialis,12,16,0.75,Turdidae,Thrushes
Xolmis_velatus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Xolmis_coronatus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Microeca_fascinans,2,2,1.0,Petroicidae,Australasian robins
Falco_rupicoloides,0,2,0.0,Falconidae,Falcons and caracaras
Phoenicurus_phoenicurus,10,29,0.345,Muscicapidae,Chats and Old World flycatchers
Saxicola_torquatus,36,75,0.48,Muscicapidae,Chats and Old World flycatchers
Melaenornis_pammelaina,2,4,0.5,Muscicapidae,Chats and Old World flycatchers
Saxicola_caprata,14,30,0.467,Muscicapidae,Chats and Old World flycatchers
Oenanthe_pleschanka,2,8,0.25,Muscicapidae,Chats and Old World flycatchers
Oenanthe_isabellina,4,23,0.174,Muscicapidae,Chats and Old World flycatchers
Bradornis_mariquensis,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Oenanthe_oenanthe,11,32,0.344,Muscicapidae,Chats and Old World flycatchers
Phoenicurus_frontalis,1,5,0.2,Muscicapidae,Chats and Old World flycatchers
Saxicola_rubetra,9,30,0.3,Muscicapidae,Chats and Old World flycatchers
Bradornis_microrhynchus,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Phoenicurus_auroreus,16,21,0.762,Muscicapidae,Chats and Old World flycatchers
Oenanthe_hispanica,3,14,0.214,Muscicapidae,Chats and Old World flycatchers
Phoenicurus_caeruleocephala,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Saxicola_ferreus,2,10,0.2,Muscicapidae,Chats and Old World flycatchers
Cercomela_fusca,9,16,0.563,Muscicapidae,Chats and Old World flycatchers
Monticola_saxatilis,0,11,0.0,Muscicapidae,Chats and Old World flycatchers
Oenanthe_deserti,2,17,0.118,Muscicapidae,Chats and Old World flycatchers
Oenanthe_picata,0,5,0.0,Muscicapidae,Chats and Old World flycatchers
Kaupifalco_monogrammicus,1,4,0.25,Accipitridae,"Osprey, kites, hawks and eagles"
Asio_flammeus,6,48,0.125,Strigidae,Owls
Pseudoscops_clamator,3,11,0.273,Strigidae,Owls
Asio_capensis,1,3,0.333,Strigidae,Owls
Asio_otus,6,36,0.167,Strigidae,Owls
Tyto_longimembris,0,2,0.0,Tytonidae,Barn owls
Falco_tinnunculus,41,82,0.5,Falconidae,Falcons and caracaras
Falco_mexicanus,4,10,0.4,Falconidae,Falcons and caracaras
Circus_assimilis,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Circus_cyaneus,16,55,0.291,Accipitridae,"Osprey, kites, hawks and eagles"
Circus_macrourus,0,26,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Buteo_lineatus,14,20,0.7,Accipitridae,"Osprey, kites, hawks and eagles"
Buteo_albonotatus,2,16,0.125,Accipitridae,"Osprey, kites, hawks and eagles"
Buteo_rufofuscus,1,3,0.333,Accipitridae,"Osprey, kites, hawks and eagles"
Circus_ranivorus,1,5,0.2,Accipitridae,"Osprey, kites, hawks and eagles"
Elanus_axillaris,2,2,1.0,Accipitridae,"Osprey, kites, hawks and eagles"
Geranoaetus_melanoleucus,2,7,0.286,Accipitridae,"Osprey, kites, hawks and eagles"
Circus_melanoleucos,1,14,0.071,Accipitridae,"Osprey, kites, hawks and eagles"
Buteo_polyosoma,2,5,0.4,Accipitridae,"Osprey, kites, hawks and eagles"
Aquila_nipalensis,2,26,0.077,Accipitridae,"Osprey, kites, hawks and eagles"
Circus_pygargus,1,29,0.034,Accipitridae,"Osprey, kites, hawks and eagles"
Aquila_chrysaetos,2,26,0.077,Accipitridae,"Osprey, kites, hawks and eagles"
Aquila_rapax,1,17,0.059,Accipitridae,"Osprey, kites, hawks and eagles"
Elanus_caeruleus,24,60,0.4,Accipitridae,"Osprey, kites, hawks and eagles"
Circus_aeruginosus,22,53,0.415,Accipitridae,"Osprey, kites, hawks and eagles"
Ictinaetus_malayensis,1,17,0.059,Accipitridae,"Osprey, kites, hawks and eagles"
Buteo_brachyurus,8,19,0.421,Accipitridae,"Osprey, kites, hawks and eagles"
Circus_spilonotus,1,15,0.067,Accipitridae,"Osprey, kites, hawks and eagles"
Elanus_leucurus,8,26,0.308,Accipitridae,"Osprey, kites, hawks and eagles"
Aquila_fasciatus,1,24,0.042,Accipitridae,"Osprey, kites, hawks and eagles"
Circaetus_gallicus,4,36,0.111,Accipitridae,"Osprey, kites, hawks and eagles"
Amazonetta_brasiliensis,4,8,0.5,Anatidae,"Ducks, geese and swans"
Cygnus_cygnus,1,14,0.071,Anatidae,"Ducks, geese and swans"
Cygnus_atratus,5,8,0.625,Anatidae,"Ducks, geese and swans"
Anas_georgica,2,4,0.5,Anatidae,"Ducks, geese and swans"
Cygnus_buccinator,7,9,0.778,Anatidae,"Ducks, geese and swans"
Anas_querquedula,21,71,0.296,Anatidae,"Ducks, geese and swans"
Anas_flavirostris,3,4,0.75,Anatidae,"Ducks, geese and swans"
Cygnus_olor,26,40,0.65,Anatidae,"Ducks, geese and swans"
Aix_galericulata,13,29,0.448,Anatidae,"Ducks, geese and swans"
Anas_cyanoptera,11,19,0.579,Anatidae,"Ducks, geese and swans"
Nettapus_coromandelianus,8,35,0.229,Anatidae,"Ducks, geese and swans"
Anas_crecca,59,93,0.634,Anatidae,"Ducks, geese and swans"
Anas_fulvigula,3,4,0.75,Anatidae,"Ducks, geese and swans"
Anas_discors,20,36,0.556,Anatidae,"Ducks, geese and swans"
Anas_erythrorhyncha,4,8,0.5,Anatidae,"Ducks, geese and swans"
Anas_platyrhynchos,67,79,0.848,Anatidae,"Ducks, geese and swans"
Anas_poecilorhyncha,26,44,0.591,Anatidae,"Ducks, geese and swans"
Anas_strepera,42,90,0.467,Anatidae,"Ducks, geese and swans"
Aythya_americana,20,23,0.87,Anatidae,"Ducks, geese and swans"
Anas_acuta,40,90,0.444,Anatidae,"Ducks, geese and swans"
Anas_formosa,3,11,0.273,Anatidae,"Ducks, geese and swans"
Cygnus_columbianus,8,27,0.296,Anatidae,"Ducks, geese and swans"
Anas_undulata,3,7,0.429,Anatidae,"Ducks, geese and swans"
Marmaronetta_angustirostris,0,4,0.0,Anatidae,"Ducks, geese and swans"
Anas_bahamensis,4,16,0.25,Anatidae,"Ducks, geese and swans"
Anas_platalea,1,3,0.333,Anatidae,"Ducks, geese and swans"
Fulica_rufifrons,3,3,1.0,Rallidae,"Rails, crakes and allies"
Megascops_albogularis,0,4,0.0,Strigidae,Owls
Megascops_trichopsis,0,2,0.0,Strigidae,Owls
Todus_angustirostris,0,2,0.0,Todidae,Todies
Momotus_aequatorialis,2,2,1.0,Momotidae,Motmots
Trogon_surrucura,1,4,0.25,Trogonidae,Trogons
Hapaloptila_castanea,0,2,0.0,Bucconidae,Puffbirds
Pachyramphus_versicolor,0,4,0.0,Cotingidae,Cotingas
Pachyramphus_cinnamomeus,0,4,0.0,Cotingidae,Cotingas
Myiodynastes_maculatus,7,16,0.438,Tyrannidae,Tyrant-flycatchers
Mionectes_rufiventris,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Myiarchus_cinerascens,6,18,0.333,Tyrannidae,Tyrant-flycatchers
Leptopogon_superciliaris,1,6,0.167,Tyrannidae,Tyrant-flycatchers
Sublegatus_arenarum,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Ochthoeca_rufipectoralis,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Rhytipterna_simplex,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Phaeomyias_murina,4,11,0.364,Tyrannidae,Tyrant-flycatchers
Tolmomyias_flaviventris,2,7,0.286,Tyrannidae,Tyrant-flycatchers
Myiarchus_tyrannulus,1,18,0.056,Tyrannidae,Tyrant-flycatchers
Phyllomyias_griseiceps,2,6,0.333,Tyrannidae,Tyrant-flycatchers
Tolmomyias_sulphurescens,6,13,0.462,Tyrannidae,Tyrant-flycatchers
Phylloscartes_ventralis,2,5,0.4,Tyrannidae,Tyrant-flycatchers
Hemitriccus_striaticollis,1,2,0.5,Tyrannidae,Tyrant-flycatchers
Poecilotriccus_ruficeps,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Myiarchus_tuberculifer,4,15,0.267,Tyrannidae,Tyrant-flycatchers
Megarynchus_pitangua,8,16,0.5,Tyrannidae,Tyrant-flycatchers
Phylloscartes_ophthalmicus,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Todirostrum_poliocephalum,1,4,0.25,Tyrannidae,Tyrant-flycatchers
Myiarchus_ferox,3,7,0.429,Tyrannidae,Tyrant-flycatchers
Poecilotriccus_sylvia,1,2,0.5,Tyrannidae,Tyrant-flycatchers
Zimmerius_gracilipes,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Mionectes_striaticollis,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Myiophobus_fasciatus,6,13,0.462,Tyrannidae,Tyrant-flycatchers
Lathrotriccus_euleri,3,5,0.6,Tyrannidae,Tyrant-flycatchers
Todirostrum_maculatum,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Todirostrum_cinereum,8,15,0.533,Tyrannidae,Tyrant-flycatchers
Chondrohierax_uncinatus,1,11,0.091,Accipitridae,"Osprey, kites, hawks and eagles"
Batis_minor,0,1,0.0,Platysteiridae,"Shrike-flycatchers, wattle-eyes and batises"
Batis_molitor,3,5,0.6,Platysteiridae,"Shrike-flycatchers, wattle-eyes and batises"
Platysteira_peltata,1,3,0.333,Platysteiridae,"Shrike-flycatchers, wattle-eyes and batises"
Myiobius_villosus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Lanius_tigrinus,1,15,0.067,Laniidae,Shrikes
Cuculus_fugax,1,10,0.1,Cuculidae,Cuckoos
Cuculus_optatus,1,14,0.071,Cuculidae,Cuckoos
Cacomantis_merulinus,9,17,0.529,Cuculidae,Cuckoos
Coccyzus_melacoryphus,0,8,0.0,Cuculidae,Cuckoos
Chrysococcyx_klaas,3,8,0.375,Cuculidae,Cuckoos
Clamator_glandarius,0,6,0.0,Cuculidae,Cuckoos
Chrysococcyx_maculatus,1,3,0.333,Cuculidae,Cuckoos
Tapera_naevia,4,16,0.25,Cuculidae,Cuckoos
Surniculus_lugubris,2,18,0.111,Cuculidae,Cuckoos
Clamator_jacobinus,10,26,0.385,Cuculidae,Cuckoos
Cuculus_lepidus,0,1,0.0,Cuculidae,Cuckoos
Cuculus_micropterus,10,28,0.357,Cuculidae,Cuckoos
Cuculus_varius,17,25,0.68,Cuculidae,Cuckoos
Cuculus_canorus,12,60,0.2,Cuculidae,Cuckoos
Chrysococcyx_caprius,2,9,0.222,Cuculidae,Cuckoos
Cuculus_poliocephalus,1,17,0.059,Cuculidae,Cuckoos
Cacomantis_variolosus,2,6,0.333,Cuculidae,Cuckoos
Coccyzus_euleri,0,4,0.0,Cuculidae,Cuckoos
Cuculus_gularis,0,1,0.0,Cuculidae,Cuckoos
Coccyzus_minor,1,2,0.5,Cuculidae,Cuckoos
Cuculus_sparverioides,5,18,0.278,Cuculidae,Cuckoos
Cuculus_pallidus,1,2,0.5,Cuculidae,Cuckoos
Coua_caerulea,0,1,0.0,Cuculidae,Cuckoos
Coccyzus_erythropthalmus,2,16,0.125,Cuculidae,Cuckoos
Piaya_cayana,10,17,0.588,Cuculidae,Cuckoos
Coccycua_minuta,0,5,0.0,Cuculidae,Cuckoos
Coccyzus_americanus,7,23,0.304,Cuculidae,Cuckoos
Cacomantis_passerinus,9,20,0.45,Cuculidae,Cuckoos
Cacomantis_sonneratii,1,7,0.143,Cuculidae,Cuckoos
Aegithina_tiphia,17,29,0.586,Aegithinidae,Ioras
Regulus_ignicapilla,12,15,0.8,Reguliidae,Goldcrests and kinglets
Regulus_calendula,23,23,1.0,Reguliidae,Goldcrests and kinglets
Regulus_regulus,20,30,0.667,Reguliidae,Goldcrests and kinglets
Regulus_satrapa,15,20,0.75,Reguliidae,Goldcrests and kinglets
Hemicircus_concretus,0,1,0.0,Picidae,Woodpeckers
Sturnus_sericeus,10,14,0.714,Sturnidae,Starlings
Sturnus_nigricollis,6,15,0.4,Sturnidae,Starlings
Campylorhynchus_megalopterus,0,1,0.0,Troglodytidae,Wrens
Troglodytes_troglodytes,35,52,0.673,Troglodytidae,Wrens
Thryothorus_nigricapillus,0,4,0.0,Troglodytidae,Wrens
Troglodytes_solstitialis,0,4,0.0,Troglodytidae,Wrens
Cistothorus_platensis,5,20,0.25,Troglodytidae,Wrens
Thryothorus_ludovicianus,11,13,0.846,Troglodytidae,Wrens
Troglodytes_rufociliatus,0,1,0.0,Troglodytidae,Wrens
Cistothorus_apolinari,0,1,0.0,Troglodytidae,Wrens
Thryothorus_mystacalis,2,6,0.333,Troglodytidae,Wrens
Campylorhynchus_griseus,1,3,0.333,Troglodytidae,Wrens
Campylorhynchus_turdinus,0,1,0.0,Troglodytidae,Wrens
Cistothorus_palustris,19,23,0.826,Troglodytidae,Wrens
Grallaricula_flavirostris,0,2,0.0,Formicariidae,Antthrushes and antpittas
Donacobius_atricapilla,2,8,0.25,Mimidae,Mockingbirds and thrashers
Auriparus_flaviceps,3,5,0.6,Remizidae,Penduline-tits
Remiz_consobrinus,2,13,0.154,Remizidae,Penduline-tits
Myornis_senilis,0,3,0.0,Rhinocryptidae,Tapaculos
Ramphocaenus_melanurus,2,7,0.286,Polioptilidae,Gnatcatchers
Polioptila_plumbea,3,9,0.333,Polioptilidae,Gnatcatchers
Polioptila_melanura,2,3,0.667,Polioptilidae,Gnatcatchers
Polioptila_caerulea,19,23,0.826,Polioptilidae,Gnatcatchers
Pericrocotus_cantonensis,3,11,0.273,Campephagidae,Cuckoo-shrikes
