"LOCALITY_ID","SAMPLE_ID"
"L1357039","4"
"L1312311","4"
"L791486","4"
"L2477085","4"
"L629408","4"
"L1855923","4"
"L7670841","4"
"L4292598","4"
"L852087","4"
"L2042901","4"
"L10225531","4"
"L501969","4"
"L351484","4"
"L1884056","4"
"L1435007","4"
"L2086051","4"
"L1324694","4"
"L9963431","4"
"L445502","4"
"L3913909","4"
"L694772","4"
"L2308087","4"
"L3046752","4"
"L800184","4"
"L8501393","4"
"L2465863","4"
"L1788797","4"
"L269905","4"
"L282090","4"
"L4050044","4"
"L1412565","4"
"L5265186","4"
"L1312552","4"
"L436342","4"
"L2479522","4"
"L195604","4"
"L3719304","4"
"L9380491","4"
"L1096378","4"
"L1841551","4"
"L1846352","4"
"L4946074","4"
"L839588","4"
"L2611269","4"
"L257985","4"
"L257950","4"
"L1841554","4"
"L195645","4"
"L208659","4"
"L1061417","4"
"L1506828","4"
"L4672873","4"
"L269461","4"
"L8264431","4"
"L207315","4"
"L988104","4"
"L9392897","4"
"L5530198","4"
"L2082290","4"
"L3222659","4"
"L321279","4"
"L786020","4"
"L4908662","4"
"L4459032","4"
"L8821607","4"
"L2359331","4"
"L1309031","4"
"L2224747","4"
"L1101286","4"
"L9614301","4"
"L3219212","4"
"L2623171","4"
"L1123132","4"
"L1611343","4"
"L1846149","4"
"L2493029","4"
"L3525435","4"
"L3884432","4"
"L1778134","4"
"L5759293","4"
"L1259313","4"
"L4337832","4"
"L4471198","4"
"L2432159","4"
"L1284994","4"
"L461155","4"
"L1280709","4"
"L2212787","4"
"L1356620","4"
"L6307143","4"
"L4827967","4"
"L232479","4"
"L192934","4"
"L4884953","4"
"L1924233","4"
"L3568552","4"
"L1026441","4"
"L901697","4"
"L6638407","4"
"L318691","4"
"L8324430","4"
"L416332","4"
"L2710864","4"
"L1536652","4"
"L835042","4"
"L2520196","4"
"L1284996","4"
"L1627186","4"
"L1027235","4"
"L10972959","4"
"L351148","4"
"L1841522","4"
"L502171","4"
"L160286","4"
"L2416295","4"
"L473811","4"
"L5228143","4"
"L4063145","4"
"L1756199","4"
"L1465515","4"
"L745785","4"
"L3461380","4"
"L1305073","4"
"L2522420","4"
"L2631972","4"
"L4045629","4"
"L4987368","4"
"L9643491","4"
"L799070","4"
"L1026330","4"
"L3780450","4"
"L2776051","4"
"L2487978","4"
"L190171","4"
"L654767","4"
"L479265","4"
"L860816","4"
"L477506","4"
"L331426","4"
"L1839239","4"
"L7960777","4"
"L8021241","4"
"L6240151","4"
"L3290265","4"
"L3293658","4"
"L368529","4"
"L5862895","4"
"L457092","4"
"L1800055","4"
"L1035815","4"
"L2412120","4"
"L283821","4"
"L1359175","4"
"L8033188","4"
"L8436370","4"
"L388984","4"
"L8268918","4"
"L493178","4"
"L2318634","4"
"L787141","4"
"L2477661","4"
"L4895852","4"
"L165740","4"
"L1465184","4"
"L467222","4"
"L2468566","4"
"L189178","4"
"L1153903","4"
"L4744331","4"
"L6475830","4"
"L844746","4"
"L2108579","4"
"L257959","4"
"L285366","4"
"L374382","4"
"L972403","4"
"L1184073","4"
"L2684163","4"
"L1224272","4"
"L284679","4"
"L162766","4"
"L851387","4"
"L4063120","4"
"L324035","4"
"L2671050","4"
"L264655","4"
"L1877169","4"
"L9509597","4"
"L1464569","4"
"L2608551","4"
"L4882849","4"
"L684405","4"
"L1280707","4"
"L4133757","4"
"L6081461","4"
"L163354","4"
"L4102349","4"
"L200648","4"
"L7300454","4"
"L4153952","4"
"L1301860","4"
"L3934665","4"
"L351849","4"
"L1066877","4"
"L2818323","4"
"L372668","4"
"L2615528","4"
"L7670299","4"
"L11304483","4"
"L1062957","4"
"L298030","4"
"L6464135","4"
"L1122256","4"
"L1050174","4"
"L3005568","4"
"L249686","4"
"L186739","4"
"L1484444","4"
"L4201617","4"
"L487464","4"
"L1839201","4"
"L4596521","4"
"L6707434","4"
"L2729998","4"
"L128138","4"
"L2262431","4"
"L3236501","4"
"L6504063","4"
"L10942794","4"
"L1367632","4"
"L6326972","4"
"L6430084","4"
"L6169475","4"
"L3506885","4"
"L352323","4"
"L482299","4"
"L2400122","4"
"L9597284","4"
"L1170687","4"
"L3219227","4"
"L4284419","4"
"L1845809","4"
"L9201834","4"
"L3236497","4"
"L4920968","4"
"L8194436","4"
"L8269272","4"
"L186859","4"
"L6958561","4"
"L5929426","4"
"L5751767","4"
"L8169064","4"
"L7233446","4"
"L968470","4"
"L2247175","4"
"L1827521","4"
"L2308917","4"
"L584494","4"
"L10500870","4"
"L2687167","4"
"L2310008","4"
"L6342888","4"
"L3041967","4"
"L1321276","4"
"L1461080","4"
"L1030735","4"
"L1061428","4"
"L226232","4"
"L269904","4"
"L1288571","4"
"L1799504","4"
"L1158281","4"
"L3248735","4"
"L461493","4"
"L549294","4"
"L8637850","4"
"L8589316","4"
"L1609301","4"
"L6354658","4"
"L337914","4"
"L2430450","4"
"L1352149","4"
"L4658529","4"
"L3145408","4"
"L7768783","4"
"L5093870","4"
"L3145383","4"
"L8667780","4"
"L11610064","4"
"L4664685","4"
"L3229179","4"
"L5178857","4"
"L3958335","4"
"L1229947","4"
"L7033316","4"
"L3337432","4"
"L5294255","4"
"L3405555","4"
"L5667005","4"
"L3964475","4"
"L4258610","4"
"L2383558","4"
"L2253425","4"
"L1639272","4"
"L4122540","4"
"L4397239","4"
"L3237582","4"
"L2663081","4"
"L4290903","4"
"L5323437","4"
"L3689577","4"
"L2290162","4"
"L790364","4"
"L4571003","4"
"L3944973","4"
"L6336022","4"
"L3065723","4"
"L3364710","4"
"L4819856","4"
"L3639284","4"
"L602320","4"
"L789133","4"
"L1470797","4"
"L991540","4"
"L3331447","4"
"L3063131","4"
"L2728448","4"
"L5849474","4"
"L2478185","4"
"L2354081","4"
"L3662225","4"
"L2483757","4"
"L3711956","4"
"L2309272","4"
"L3437673","4"
"L514685","4"
"L359608","4"
"L2675269","4"
"L1492081","4"
"L3194406","4"
"L4078428","4"
"L5074713","4"
"L386299","4"
"L358508","4"
"L2093687","4"
"L2341632","4"
"L2960422","4"
"L11072393","4"
"L4212654","4"
"L2070809","4"
"L2080854","4"
"L4185019","4"
"L3194411","4"
"L2392265","4"
"L2114989","4"
"L450425","4"
"L2593553","4"
"L1898467","4"
"L1148883","4"
"L3575492","4"
"L1057083","4"
"L1748191","4"
"L1497119","4"
"L2721409","4"
"L3954741","4"
"L1886768","4"
"L1497179","4"
"L285225","4"
"L405203","4"
"L384530","4"
"L9627558","4"
"L1019509","4"
"L4738924","4"
"L897814","4"
"L1283787","4"
"L3984431","4"
"L1437376","4"
"L10186891","4"
"L2073748","4"
"L208778","4"
"L1288866","4"
"L1520139","4"
"L2895534","4"
"L3824016","4"
"L4725652","4"
"L3996696","4"
"L6424445","4"
"L2345665","4"
"L2289673","4"
"L2509792","4"
"L2123999","4"
"L2889249","4"
"L4658838","4"
"L7536309","4"
"L1012371","4"
"L2930910","4"
"L1402540","4"
"L811699","4"
"L1795541","4"
"L620782","4"
"L1520135","4"
"L628194","4"
"L357316","4"
"L4570989","4"
"L3954791","4"
"L421884","4"
"L2035965","4"
"L1572039","4"
"L1019528","4"
"L2352380","4"
"L351714","4"
"L2788347","4"
"L4047590","4"
"L1835987","4"
"L4496199","4"
"L1867092","4"
"L1023206","4"
"L4406178","4"
"L2870464","4"
"L3609778","4"
"L5066805","4"
"L5899408","4"
"L4010418","4"
"L968993","4"
"L2469683","4"
"L4722767","4"
"L5280315","4"
"L3682024","4"
"L3119452","4"
"L2103794","4"
"L3763286","4"
"L8887566","4"
"L2485803","4"
"L1762290","4"
"L208773","4"
"L4094578","4"
"L3918971","4"
"L5698117","4"
"L5088080","4"
"L2359296","4"
"L2297168","4"
"L6641230","4"
"L2811258","4"
"L9906629","4"
"L3318171","4"
"L4002327","4"
"L821245","4"
"L6113837","4"
"L3317425","4"
"L1454170","4"
"L833099","4"
"L3575549","4"
"L10844087","4"
"L821513","4"
"L4909177","4"
"L790029","4"
"L2066985","4"
"L3507729","4"
"L1620006","4"
"L2924683","4"
"L5782158","4"
"L5738351","4"
"L1775508","4"
"L1922505","4"
"L902811","4"
"L386295","4"
"L385052","4"
"L358774","4"
"L1485493","4"
"L3617599","4"
"L5720118","4"
"L11182546","4"
"L11943023","4"
"L818621","4"
"L5376282","4"
"L1451937","4"
"L2290538","4"
"L3120260","4"
"L160823","4"
"L7987103","4"
"L7663970","4"
"L1216939","4"
"L2334530","4"
"L2078200","4"
"L4091078","4"
"L3467578","4"
"L790356","4"
"L2817913","4"
"L3076916","4"
"L7180128","4"
"L2780941","4"
"L164584","4"
"L2921596","4"
"L868102","4"
"L3357632","4"
"L1869823","4"
"L5156407","4"
"L980291","4"
"L1875366","4"
"L2290061","4"
"L3031799","4"
"L2795360","4"
"L2845593","4"
"L1510206","4"
"L1515142","4"
"L1429286","4"
"L2515599","4"
"L7824762","4"
"L1021831","4"
"L386301","4"
"L5133266","4"
"L10086824","4"
"L2069138","4"
"L8091333","4"
"L8121082","4"
"L2811416","4"
"L1525168","4"
"L984132","4"
"L1485500","4"
"L1811720","4"
"L2104038","4"
"L2291501","4"
"L2393870","4"
"L1367498","4"
"L3771862","4"
"L2921580","4"
"L2250606","4"
"L373966","4"
"L1891368","4"
"L1413355","4"
"L9010541","4"
"L5640755","4"
"L5142573","4"
"L9186680","4"
"L991586","4"
"L4006873","4"
"L4447055","4"
"L2708182","4"
"L2771363","4"
"L2100381","4"
"L384777","4"
"L2710624","4"
"L3382846","4"
"L1760089","4"
"L2760830","4"
"L2396445","4"
"L6125697","4"
"L6190080","4"
"L814897","4"
"L5419436","4"
"L866785","4"
"L1308087","4"
"L1365478","4"
"L6609697","4"
"L2289988","4"
"L1533727","4"
"L816964","4"
"L4890731","4"
"L6264424","4"
"L3810235","4"
"L2957022","4"
"L631867","4"
"L2485929","4"
"L666769","4"
"L1742580","4"
"L592207","4"
"L5259511","4"
"L1071941","4"
"L759188","4"
"L3824033","4"
"L357145","4"
"L6573014","4"
"L3553183","4"
"L2293373","4"
"L1481131","4"
"L450752","4"
"L1486607","4"
"L9011589","4"
"L7954371","4"
"L5808231","4"
"L3105642","4"
"L4928578","4"
"L1815802","4"
"L821786","4"
"L1019573","4"
"L2338368","4"
"L4168494","4"
"L730291","4"
"L4352061","4"
"L8063827","4"
"L2225287","4"
"L3559515","4"
"L2523667","4"
"L829493","4"
"L213128","4"
"L1350458","4"
"L912487","4"
"L1480922","4"
"L2990717","4"
"L670983","4"
"L1529160","4"
"L4134295","4"
"L2027358","4"
"L5455343","4"
"L2265183","4"
"L5235406","4"
"L2557390","4"
"L1320888","4"
"L971998","4"
"L2572492","4"
"L1163211","4"
"L920375","4"
"L2579665","4"
"L3672742","4"
"L920281","4"
"L1122438","4"
"L4796978","4"
"L1357648","4"
"L3720289","4"
"L958078","4"
"L1320894","4"
"L4092383","4"
"L2523432","4"
"L2504906","4"
"L2649909","4"
"L4199692","4"
"L2514969","4"
"L3877289","4"
"L3072952","4"
"L2622621","4"
"L3321415","4"
"L3959952","4"
"L1091186","4"
"L3955124","4"
"L10941417","4"
"L3638685","4"
"L2949109","4"
"L3922807","4"
"L1046815","4"
"L3614320","4"
"L6761999","4"
"L5138958","4"
"L8067796","4"
"L3801721","4"
"L3840391","4"
"L4311071","4"
"L4311062","4"
"L5860445","4"
"L1124378","4"
"L1112525","4"
"L1115817","4"
"L1877540","4"
"L1494335","4"
"L3565355","4"
"L5270689","4"
"L1762807","4"
"L992347","4"
"L3527640","4"
"L1319371","4"
"L6529689","4"
"L7516823","4"
"L5824445","4"
"L1257298","4"
"L5119148","4"
"L2398320","4"
"L4427370","4"
"L1168475","4"
"L7966937","4"
"L6924822","4"
"L6548171","4"
"L3682279","4"
"L5507983","4"
"L2163167","4"
"L4003488","4"
"L4385027","4"
"L1415684","4"
"L743329","4"
"L9082130","4"
"L504382","4"
"L1379339","4"
"L9705205","4"
"L1123091","4"
"L1506829","4"
"L1458548","4"
"L4539904","4"
"L7793684","4"
"L7274548","4"
"L2222926","4"
"L934013","4"
"L1756521","4"
"L937270","4"
"L1453559","4"
"L3484700","4"
"L7249679","4"
"L11039594","4"
"L3108598","4"
"L3383570","4"
"L10541949","4"
"L7249665","4"
"L7854878","4"
"L3108579","4"
"L2429599","4"
"L1122083","4"
"L1122084","4"
"L3022042","4"
"L1122102","4"
"L2505024","4"
"L1416967","4"
"L2504771","4"
"L1122111","4"
"L4822919","4"
"L1084739","4"
"L1783103","4"
"L635461","4"
"L8110094","4"
"L460940","4"
"L10049355","4"
"L2858438","4"
"L454182","4"
"L2829294","4"
"L520014","4"
"L1263988","4"
"L567996","4"
"L6975167","4"
"L453703","4"
"L492709","4"
"L9147199","4"
"L11174490","4"
"L1527109","4"
"L350158","4"
"L1126431","4"
"L8077374","4"
"L3178658","4"
"L4321873","4"
"L636930","4"
"L358557","4"
"L282655","4"
"L8435707","4"
"L631824","4"
"L2181007","4"
"L4062517","4"
"L4490532","4"
"L2476615","4"
"L452823","4"
"L1595176","4"
"L2930206","4"
"L1308640","4"
"L753777","4"
"L596240","4"
"L10713557","4"
"L388515","4"
"L1071539","4"
"L452353","4"
"L2525546","4"
"L6497771","4"
"L3609670","4"
"L207396","4"
"L608320","4"
"L866211","4"
"L7592204","4"
"L1852934","4"
"L633223","4"
"L9525569","4"
"L1017124","4"
"L926128","4"
"L713689","4"
"L575549","4"
"L8372187","4"
"L686184","4"
"L2388211","4"
"L1307956","4"
"L813701","4"
"L572067","4"
"L515861","4"
"L3976242","4"
"L487664","4"
"L1317085","4"
"L617686","4"
"L4856056","4"
"L1343542","4"
"L450736","4"
"L209592","4"
"L2823189","4"
"L1074813","4"
"L846155","4"
"L207386","4"
"L1314772","4"
"L878273","4"
"L3966404","4"
"L10494143","4"
"L355076","4"
"L7976904","4"
"L933201","4"
"L11341464","4"
"L637314","4"
"L1211133","4"
"L229844","4"
"L2961070","4"
"L1486818","4"
"L623432","4"
"L207424","4"
"L1242932","4"
"L2734807","4"
"L11851323","4"
"L989437","4"
"L2424501","4"
"L458870","4"
"L712310","4"
"L469786","4"
"L4053748","4"
"L1592703","4"
"L716549","4"
"L719021","4"
"L686416","4"
"L4322628","4"
"L726550","4"
"L8567128","4"
"L4150946","4"
"L710606","4"
"L1838745","4"
"L807899","4"
"L390038","4"
"L1171746","4"
"L358411","4"
"L465870","4"
"L1135300","4"
"L3199230","4"
"L389933","4"
"L877656","4"
"L451787","4"
"L659890","4"
"L499800","4"
"L8134984","4"
"L5850481","4"
"L701345","4"
"L733493","4"
"L2522710","4"
"L1264770","4"
"L3872534","4"
"L8882373","4"
"L633151","4"
"L282743","4"
"L621281","4"
"L797546","4"
"L4912205","4"
"L392029","4"
"L464017","4"
"L515554","4"
"L1321484","4"
"L607652","4"
"L616654","4"
"L207437","4"
"L447860","4"
"L384305","4"
"L451717","4"
"L7902350","4"
"L613079","4"
"L3896422","4"
"L4447304","4"
"L737067","4"
"L774390","4"
"L723879","4"
"L5062615","4"
"L8312513","4"
"L1040891","4"
"L447859","4"
"L4029247","4"
"L5044930","4"
"L906734","4"
"L9274262","4"
"L475898","4"
"L451977","4"
"L621284","4"
"L7354753","4"
"L1580318","4"
"L404965","4"
"L4305048","4"
"L8035213","4"
"L582481","4"
"L9275449","4"
"L1309887","4"
"L5381571","4"
"L478509","4"
"L6591453","4"
"L1761813","4"
"L521509","4"
"L2477842","4"
"L1050620","4"
"L4628460","4"
"L1010609","4"
"L209594","4"
"L10106097","4"
"L519021","4"
"L776888","4"
"L469271","4"
"L552721","4"
"L1454892","4"
"L612220","4"
"L457287","4"
"L552725","4"
"L3926887","4"
"L2468828","4"
"L612474","4"
"L771473","4"
"L382807","4"
"L453924","4"
"L908293","4"
"L2165737","4"
"L617929","4"
"L350679","4"
"L685324","4"
"L3105574","4"
"L4167858","4"
"L1059359","4"
"L2885483","4"
"L449805","4"
"L1153748","4"
"L856171","4"
"L6584741","4"
"L788984","4"
"L519335","4"
"L463985","4"
"L7602688","4"
"L2706470","4"
"L373914","4"
"L4115499","4"
"L298629","4"
"L4069565","4"
"L10653743","4"
"L1349691","4"
"L1164198","4"
"L207391","4"
"L1656670","4"
"L5391007","4"
"L7308408","4"
"L251003","4"
"L4161008","4"
"L514035","4"
"L7452052","4"
"L5917349","4"
"L838161","4"
"L977400","4"
"L463418","4"
"L8394769","4"
"L521507","4"
"L2756282","4"
"L1151443","4"
"L453702","4"
"L549607","4"
"L616573","4"
"L5742623","4"
"L4494645","4"
"L5000429","4"
"L2875912","4"
"L5238883","4"
"L8349918","4"
"L9429907","4"
"L5458033","4"
"L6635679","4"
"L7714723","4"
"L1900549","4"
"L7690532","4"
"L6216937","4"
"L5742275","4"
"L2212556","4"
"L5820895","4"
"L1440512","4"
"L3014433","4"
"L2518200","4"
"L3684644","4"
"L4702613","4"
"L3645265","4"
"L9323145","4"
"L3024997","4"
"L3239183","4"
"L1172385","4"
"L2445999","4"
"L5287957","4"
"L7731262","4"
"L7589831","4"
"L1481359","4"
"L4886900","4"
"L3242088","4"
"L6580005","4"
"L806691","4"
"L1118596","4"
"L2063939","4"
"L7864833","4"
"L3847798","4"
"L3125523","4"
"L2775047","4"
"L9367363","4"
"L1440811","4"
"L3326336","4"
"L3749294","4"
"L6288621","4"
"L3739111","4"
"L1138695","4"
"L894569","4"
"L2590752","4"
"L1171408","4"
"L3141290","4"
"L165056","4"
"L1312727","4"
"L2515279","4"
"L3810345","4"
"L5683393","4"
"L1194295","4"
"L447776","4"
"L11200338","4"
"L820845","4"
"L3665076","4"
"L2614932","4"
"L1440400","4"
"L7599051","4"
"L2236582","4"
"L459787","4"
"L1442851","4"
"L3081136","4"
"L2468319","4"
"L6283428","4"
"L1484736","4"
"L4155741","4"
"L9035492","4"
"L5819329","4"
"L2524505","4"
"L11363345","4"
"L166210","4"
"L1440386","4"
"L4749490","4"
"L9675744","4"
"L2972636","4"
"L1912306","4"
"L1053170","4"
"L2966745","4"
"L3582428","4"
"L6297698","4"
"L2497102","4"
"L3496470","4"
"L7444444","4"
"L7486822","4"
"L1154375","4"
"L9393249","4"
"L6076905","4"
"L1739708","4"
"L2102214","4"
"L2470278","4"
"L1440871","4"
"L4681793","4"
"L803614","4"
"L3776773","4"
"L1442371","4"
"L679560","4"
"L2691617","4"
"L3458307","4"
"L2359753","4"
"L5097797","4"
"L1442992","4"
"L2775556","4"
"L737557","4"
"L1658613","4"
"L1912202","4"
"L1912155","4"
"L2346790","4"
"L2175928","4"
"L3487940","4"
"L9482638","4"
"L3485085","4"
"L2307417","4"
"L1030640","4"
"L3036593","4"
"L9321506","4"
"L912796","4"
"L7382256","4"
"L469060","4"
"L6056544","4"
"L1451080","4"
"L2827422","4"
"L3137778","4"
"L1172494","4"
"L1050364","4"
"L9136690","4"
"L4051839","4"
"L896728","4"
"L9321542","4"
"L3760244","4"
"L354238","4"
"L2307422","4"
"L5085614","4"
"L3239425","4"
"L1333093","4"
"L1450964","4"
"L4713887","4"
"L4383177","4"
"L2386866","4"
"L476666","4"
"L1442377","4"
"L3552750","4"
"L1912351","4"
"L1989038","4"
"L1912129","4"
"L1440522","4"
"L7565643","4"
"L2221129","4"
"L2435923","4"
"L453505","4"
"L3615519","4"
"L2844525","4"
"L320095","4"
"L2470270","4"
"L3046734","4"
"L3890297","4"
"L803462","4"
"L2644585","4"
"L1014373","4"
"L164930","4"
"L4388795","4"
"L9693599","4"
"L4138063","4"
"L7659960","4"
"L4168667","4"
"L3040358","4"
"L3676152","4"
"L6163660","4"
"L7380303","4"
"L5447238","4"
"L474129","4"
"L4177940","4"
"L351551","4"
"L3252399","4"
"L6338397","4"
"L474576","4"
"L2703599","4"
"L483809","4"
"L9159164","4"
"L4119028","4"
"L3119075","4"
"L2243360","4"
"L381421","4"
"L2811916","4"
"L6991889","4"
"L673176","4"
"L3301168","4"
"L999214","4"
"L6977837","4"
"L280047","4"
"L4822370","4"
"L213999","4"
"L109339","4"
"L2775947","4"
"L1139570","4"
"L3058433","4"
"L4598666","4"
"L619769","4"
"L611151","4"
"L634584","4"
"L836315","4"
"L4968172","4"
"L1273092","4"
"L2066560","4"
"L8565676","4"
"L508742","4"
"L2940010","4"
"L7235075","4"
"L1101049","4"
"L798832","4"
"L1926484","4"
"L2603238","4"
"L626531","4"
"L3121882","4"
"L5125499","4"
"L485703","4"
"L1361898","4"
"L818226","4"
"L2036596","4"
"L661996","4"
"L3280075","4"
"L7033912","4"
"L6759012","4"
"L367734","4"
"L3169839","4"
"L2998314","4"
"L191972","4"
"L6507712","4"
"L6239454","4"
"L811205","4"
"L761840","4"
"L2981068","4"
"L2945076","4"
"L2811498","4"
"L1112464","4"
"L612044","4"
"L1340297","4"
"L3403561","4"
"L600290","4"
"L2892574","4"
"L391840","4"
"L503327","4"
"L3270116","4"
"L985264","4"
"L1165694","4"
"L1439033","4"
"L3314445","4"
"L833823","4"
"L8477537","4"
"L2585763","4"
"L1874495","4"
"L614595","4"
"L2572413","4"
"L4025297","4"
"L3752113","4"
"L3312853","4"
"L4121740","4"
"L247561","4"
"L2871504","4"
"L2697213","4"
"L761484","4"
"L635166","4"
"L1134628","4"
"L3219403","4"
"L3138977","4"
"L7732526","4"
"L9652715","4"
"L8584042","4"
"L9957587","4"
"L6339107","4"
"L8265510","4"
"L478221","4"
"L374421","4"
"L4887034","4"
"L4379636","4"
"L2581057","4"
"L2701408","4"
"L3654161","4"
"L243296","4"
"L7626194","4"
"L367359","4"
"L455009","4"
"L1640329","4"
"L815125","4"
"L5205927","4"
"L4103042","4"
"L2615640","4"
"L367552","4"
"L207063","4"
"L1769152","4"
"L489033","4"
"L2376387","4"
"L4621618","4"
"L5115197","4"
"L3181627","4"
"L3352318","4"
"L6842787","4"
"L1074852","4"
"L2510145","4"
"L3557104","4"
"L5593215","4"
"L868283","4"
"L2655879","4"
"L813788","4"
"L501579","4"
"L3296007","4"
"L828493","4"
"L6363986","4"
"L6761302","4"
"L6804737","4"
"L3231282","4"
"L838362","4"
"L3171526","4"
"L738572","4"
"L3962721","4"
"L5904815","4"
"L2121096","4"
"L947459","4"
"L1666515","4"
"L1444589","4"
"L4102621","4"
"L4663543","4"
"L192124","4"
"L8298739","4"
"L1827410","4"
"L5876871","4"
"L823886","4"
"L1929860","4"
"L448039","4"
"L152140","4"
"L8812152","4"
"L839457","4"
"L1987142","4"
"L582178","4"
"L6528214","4"
"L1379085","4"
"L1353009","4"
"L1083382","4"
"L3344288","4"
"L4788973","4"
"L771367","4"
"L2648598","4"
"L897615","4"
"L1187013","4"
"L738115","4"
"L1173438","4"
"L6484897","4"
"L1232477","4"
"L5640890","4"
"L4260556","4"
"L4006940","4"
"L3084130","4"
"L771795","4"
"L599013","4"
"L5171931","4"
"L800774","4"
"L4316980","4"
"L2832946","4"
"L3228458","4"
"L760130","4"
"L978650","4"
"L1454615","4"
"L769314","4"
"L625648","4"
"L439236","4"
"L623627","4"
"L4352951","4"
"L958707","4"
"L1515240","4"
"L3089086","4"
"L854856","4"
"L716084","4"
"L621938","4"
"L2282343","4"
"L2118313","4"
"L284577","4"
"L4131903","4"
"L7664384","4"
"L5820515","4"
"L2842283","4"
"L2815085","4"
"L1547106","4"
"L279316","4"
"L6572329","4"
"L2026068","4"
"L4034519","4"
"L508729","4"
"L2316363","4"
"L1528140","4"
"L613274","4"
"L3483858","4"
"L1740563","4"
"L5004182","4"
"L7999154","4"
"L1840496","4"
"L988765","4"
"L446740","4"
"L165219","4"
"L6142848","4"
"L2798971","4"
"L3505115","4"
"L1173435","4"
"L1770468","4"
"L2573827","4"
"L2107231","4"
"L480357","4"
"L3290559","4"
"L2026994","4"
"L500123","4"
"L809610","4"
"L506874","4"
"L1396236","4"
"L11044813","4"
"L3225649","4"
"L459816","4"
"L10858774","4"
"L5568252","4"
"L152135","4"
"L482415","4"
"L623934","4"
"L2059894","4"
"L4140214","4"
"L152148","4"
"L563197","4"
"L367646","4"
"L6754402","4"
"L491618","4"
"L807227","4"
"L830755","4"
"L1308894","4"
"L968970","4"
"L870636","4"
"L1430371","4"
"L614689","4"
"L5564492","4"
"L194834","4"
"L164929","4"
"L6435174","4"
"L269172","4"
"L417752","4"
"L2123262","4"
"L210238","4"
"L1741879","4"
"L4102567","4"
"L1046666","4"
"L502845","4"
"L4993891","4"
"L583610","4"
"L621817","4"
"L5856111","4"
"L473085","4"
"L3328310","4"
"L3175798","4"
"L4144914","4"
"L2301399","4"
"L2096195","4"
"L152132","4"
"L1118116","4"
"L1038490","4"
"L955902","4"
"L467098","4"
"L1336659","4"
"L1913499","4"
"L4549794","4"
"L325751","4"
"L869799","4"
"L1470924","4"
"L958730","4"
"L1332422","4"
"L3466866","4"
"L2882322","4"
"L879509","4"
"L832762","4"
"L771620","4"
"L4415612","4"
"L2329403","4"
"L6483299","4"
"L997628","4"
"L1798370","4"
"L1051193","4"
"L4102587","4"
"L1137166","4"
"L2414716","4"
"L3126757","4"
"L4141355","4"
"L2688850","4"
"L484691","4"
"L2278924","4"
"L5167843","4"
"L1743640","4"
"L1327798","4"
"L4127534","4"
"L1090553","4"
"L4486776","4"
"L384738","4"
"L1502128","4"
"L1368596","4"
"L619767","4"
"L6280325","4"
"L152136","4"
"L771490","4"
"L194688","4"
"L492957","4"
"L2075004","4"
"L6684917","4"
"L622990","4"
"L152138","4"
"L2834215","4"
"L2703582","4"
"L3986980","4"
"L6208372","4"
"L3185341","4"
"L998892","4"
"L3220085","4"
"L611677","4"
"L878533","4"
"L506883","4"
"L808810","4"
"L6430942","4"
"L10859276","4"
"L686348","4"
"L517598","4"
"L3083535","4"
"L3099635","4"
"L3101296","4"
"L4066374","4"
"L8206135","4"
"L2393924","4"
"L2402382","4"
"L3331793","4"
"L191975","4"
"L1190482","4"
"L3309200","4"
"L152141","4"
"L502002","4"
"L800379","4"
"L8206127","4"
"L4125706","4"
"L958739","4"
"L4438572","4"
"L5427549","4"
"L3949321","4"
"L5212126","4"
"L601770","4"
"L3230549","4"
"L3215705","4"
"L1117173","4"
"L198926","4"
"L189656","4"
"L901735","4"
"L4412523","4"
"L5114641","4"
"L4080960","4"
"L2841155","4"
"L9629914","4"
"L2041535","4"
"L5865277","4"
"L192127","4"
"L1073050","4"
"L1774976","4"
"L4335900","4"
"L652305","4"
"L3443386","4"
"L4672815","4"
"L189840","4"
"L495539","4"
"L326376","4"
"L1021757","4"
"L768273","4"
"L1480920","4"
"L468316","4"
"L2911462","4"
"L688896","4"
"L867478","4"
"L817703","4"
"L853975","4"
"L3236597","4"
"L3963160","4"
"L2093003","4"
"L4792086","4"
"L3077173","4"
"L1315440","4"
"L790365","4"
"L505206","4"
"L4221572","4"
"L2198410","4"
"L3329212","4"
"L728708","4"
"L152144","4"
"L6686926","4"
"L6691120","4"
"L634228","4"
"L6811461","4"
"L867979","4"
"L1031960","4"
"L3515719","4"
"L3870928","4"
"L480297","4"
"L8186103","4"
"L801783","4"
"L2066501","4"
"L2095580","4"
"L755198","4"
"L980179","4"
"L615391","4"
"L815817","4"
"L2784320","4"
"L939835","4"
"L4089662","4"
"L821846","4"
"L2931919","4"
"L152137","4"
"L478341","4"
"L198793","4"
"L380915","4"
"L695728","4"
"L778364","4"
"L1279279","4"
"L796565","4"
"L628278","4"
"L332226","4"
"L230931","4"
"L1163058","4"
"L5931684","4"
"L816240","4"
"L469098","4"
"L905401","4"
"L198791","4"
"L160935","4"
"L6498717","4"
"L1795780","4"
"L1117185","4"
"L6688880","4"
"L5713559","4"
"L965142","4"
"L7732474","4"
"L2724522","4"
"L3231275","4"
"L6532962","4"
"L1123060","4"
"L3266515","4"
"L10433887","4"
"L4895842","4"
"L506044","4"
"L8028543","4"
"L152139","4"
"L1117186","4"
"L2345696","4"
"L3146964","4"
