scientific_name,regional_pool_count,city_count,pc1,pc2,pc3,pc4,trophic_niche,foraging_niche,is_noctural,iucn_red_list_2020,realm,cluster,cluster_half,cluster_double
Cyanistes teneriffae,1,0,-1.95227534974309,0.408428340824677,-0.191416610931534,0.160462698564207,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Edolisoma mindanense,1,0,0.401365462388175,-0.180764132700107,-0.29031308615049,0.00970360065347403,Invertivore,Invertivore glean arboreal,FALSE,VU,Indo_Malay,1,1,1
Horornis canturians,16,2,-1.38014032513321,0.19598223878286,-0.0423753193466433,-0.310375911523717,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Nigrita fusconotus,2,0,-2.39817119022699,0.145839591629591,-0.193126695122038,0.303722264087763,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Phylloscopus xanthodryas,10,0,-2.02977685316621,0.0699876522444063,0.10057759893924,-0.144547539042707,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Poecile superciliosus,1,0,-1.92190892077901,0.278532367359843,-0.432094389680815,1.63067182279264e-4,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Prinia erythroptera,2,0,-1.84775116207468,-0.0763344710071593,0.0905235857046743,-0.193620076823752,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Regulus satrapa,21,15,-2.89513602205723,0.483385876445108,-0.0184820612073519,-0.139114819406219,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Aegithina lafresnayei,6,0,-1.24393543890721,-0.720541423513531,-0.23614654396522,-0.0479106497954492,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Coccycua pumila,4,0,-0.228264779755703,-0.00334752002562362,-0.289449539317326,-0.201161050568541,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Drymophila striaticeps,3,0,-1.70621285589672,-0.14913856861818,-0.175284200916713,-0.267833869687626,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Icterus parisorum,8,1,-0.165574915442584,-0.275622129969751,-0.128689754694459,-0.217719098360633,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Locustella pryeri,6,0,-2.03572060376252,0.489685564412618,0.239984715574314,-0.119446401530402,Invertivore,Invertivore glean arboreal,FALSE,NT,Palearctic,1,1,1
Malaconotus cruentus,1,0,1.00798765141583,-0.461085428112245,-0.274777164458786,0.135397866182784,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Microligea palustris,1,0,-1.6480095147395,0.0302676439027076,-0.096366715153804,-0.137504774928027,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Phylloscopus omeiensis,4,0,-2.60165842617046,0.33752007387117,0.0294752328849713,-0.276944543484965,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Poecile palustris,18,5,-2.04110626642524,0.330713810383197,-0.328457588897003,0.0912429046472618,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Remiz pendulinus,20,8,-2.31087952875712,0.11474036986177,-0.151049093071703,0.0771251799308907,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Satrapa icterophrys,6,4,-1.05927492664122,0.00766881039310868,-0.0865238783945038,-0.177626910442023,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Vireo cassinii,12,7,-1.57697470086556,0.123784115885356,-0.158200774258974,0.0929444745767659,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Amblyramphus holosericeus,1,0,0.665588231529906,-0.529895421182097,-0.181383759542311,-0.127836882051194,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Berlepschia rikeri,1,0,-0.188596585546226,-0.480375099771183,0.0815343964555054,-0.227071701081449,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Cranioleuca gutturata,1,0,-1.5121996106716,-0.0829172191075842,-0.055442145626796,-0.242438171725522,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Ficedula strophiata,6,1,-1.92769952351379,0.47145188097818,-0.0921981904222217,-0.143773305041923,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Leiothlypis celata,24,20,-2.11562922484005,9.64529701694139e-4,-0.163527182849448,0.12222412042856,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Machlolophus nuchalis,1,0,-1.68674978104759,0.0995101389857817,-0.22993562829671,0.216272882411907,Invertivore,Invertivore glean arboreal,FALSE,VU,Indo_Malay,1,1,1
Myiothlypis fraseri,1,1,-1.68076179821078,-0.0762147246555397,-0.355907476362577,0.221680565469802,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Myrmotherula menetriesii,1,0,-2.24707245255699,-0.324772162686634,0.231185248716142,0.195808690005827,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Pheugopedius mystacalis,6,2,-0.831587805359448,0.0112400332386637,0.259324217839193,0.00708172977842522,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Piranga olivacea,21,12,-0.46980069351645,-0.337163020861362,-0.363376328481489,0.289108312616503,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Regulus calendula,23,23,-2.75954800889318,0.303286372914742,0.0199914475886386,-0.185272408786998,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Turdoides atripennis,1,0,0.797526145844557,0.151458709806856,0.031348675554362,-0.179202369549599,Invertivore,Invertivore glean arboreal,FALSE,NT,Afrotropic,1,1,1
Vireo huttoni,11,6,-1.94893966092633,0.207714752326326,-0.141950435439485,0.0350874577008222,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Anabazenops fuscus,3,0,-0.130773023409321,-0.285630847091607,-0.00709505013004011,-0.135212781992242,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Coracina papuensis,2,0,0.847538391742029,-0.480200458667723,-0.507526592665939,-0.0651096116389462,Invertivore,Invertivore glean arboreal,FALSE,LC,Australian,1,1,1
Eremomela canescens,1,0,-2.57890584532847,0.143731404642901,0.0458569575434329,-0.195225609536294,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Icterus pectoralis,2,2,0.163823900940621,-0.105707973906474,-0.227119140611086,-0.179614675247483,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Limnoctites sulphuriferus,1,0,-1.73814211005842,0.00640123722925356,0.046695594183471,-0.383521550484151,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Pachysylvia hypoxantha,1,0,-1.64748426333397,0.0769568384998883,0.220726753553124,0.0654783688772713,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Phylloscopus borealis,22,10,-2.02977685316621,0.0699876522444063,0.10057759893924,-0.144547539042707,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Synallaxis rutilans,1,0,-1.47934393109034,0.0968976479380684,-0.0886578199882452,-0.139969652137659,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Tachuris rubrigastra,4,3,-2.54607390674243,0.135096591040902,0.333247787338538,-0.247823184405589,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Aegithina nigrolutea,7,0,-1.76331190239635,-0.128914020400317,-0.00585678903353637,-0.0449709991849412,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Automolus lammi,1,0,-0.250460786438381,-0.260378765388505,-0.119348229225766,-0.165376253401596,Invertivore,Invertivore glean arboreal,FALSE,EN,Neotropic,1,1,1
Campylorhynchus jocosus,1,1,-0.66408228368219,-0.364852177679887,0.26584231408051,-0.301678326398097,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Cyanolyca pulchra,1,0,1.44220279929162,-0.224826301544188,-0.425213324868845,-0.0706518787438353,Invertivore,Invertivore glean arboreal,FALSE,NT,Neotropic,1,1,1
Diglossa caerulescens,4,0,-1.59256833240973,-0.00220447638889121,0.172038690929782,-0.235729386368222,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Gerygone mouki,2,1,-2.8671061968701,0.0235755638280623,-0.125431770261913,0.0398996819187319,Invertivore,Invertivore glean arboreal,FALSE,LC,Australian,1,1,1
Pericrocotus speciosus,9,5,-0.821261737568748,-0.16000046334967,-0.444966892825885,-0.0772277147729413,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Stachyris maculata,2,0,-0.537014656865852,-0.141554222071868,0.0328682410635082,-0.211511836013855,Invertivore,Invertivore glean arboreal,FALSE,NT,Indo_Malay,1,1,1
Surniculus lugubris,12,1,-0.205966036873422,-0.384890896860926,-0.603336382473232,-0.377988138790225,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Vireo altiloquus,7,2,-1.12776128408681,-0.235399806611727,0.0950024475788137,-0.0876344371820224,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Yuhina nigrimenta,4,0,-2.40876177924195,0.203455761306474,0.123187444499851,0.0636955121829428,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Asthenes fuliginosa,3,0,-1.40707861157345,0.356831392213734,-0.160170909076535,-0.508300532100071,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Cercomacra nigricans,3,1,-1.22758732125128,-0.166185867405178,-0.120892272181747,-0.0334105400071777,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Drymophila ferruginea,4,1,-1.82146409361438,-0.200494833876927,-0.173247769169437,-0.068156175929993,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Icterus pustulatus,4,1,-0.175380868892462,-0.175541093052522,-0.196778063030578,-0.1573029608509,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Inezia subflava,1,0,-2.40253796880627,0.0146290246425337,-0.0499623685733741,0.127855917841293,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Myrmotherula minor,2,0,-2.66048736107068,-0.157072662660202,0.11837304591973,0.264167339363282,Invertivore,Invertivore glean arboreal,FALSE,VU,Neotropic,1,1,1
Pericrocotus cantonensis,15,3,-1.24483135949397,-0.0590165208150056,-0.609715425975128,-0.137005051498761,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Pseudocolopteryx citreola,1,0,-2.41065523847461,-0.043840607342895,0.0256229763436637,-0.137729990751523,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Sphenopsis melanotis,3,0,-1.39902230978089,0.0458579499874668,-0.204644229500019,0.0763838985011415,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Thlypopsis pyrrhocoma,3,2,-1.33793073334836,-0.0912183811658518,-0.27489284609345,0.201155966439833,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Trachyphonus purpuratus,2,0,0.857856504631268,-0.299161054447944,-0.387041860080232,0.315374516846294,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Conirostrum margaritae,1,0,-2.10029836556757,-0.00759070586705435,0.00774203122632988,0.126844859738553,Invertivore,Invertivore glean arboreal,FALSE,VU,Neotropic,1,1,1
Coracina macei,29,3,1.05784902616691,-0.437195567737462,-0.709715061509429,-0.0736538081866688,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Cranioleuca muelleri,1,0,-1.43494866683903,-0.0463924639344995,-0.183346736268439,-0.367262944300052,Invertivore,Invertivore glean arboreal,FALSE,EN,Neotropic,1,1,1
Hyliota flavigaster,2,0,-1.83835239662592,0.0718345348538822,0.0875789464876041,0.00881218790565508,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Polioptila nigriceps,1,0,-2.77679722069455,0.0671415361365556,-0.0603636152531561,-0.311364272915715,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Pteruthius melanotis,2,0,-1.98133959528993,0.432000318746898,-0.0867484146635141,0.34286959473838,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Thlypopsis ornata,1,1,-1.7376721563252,0.0283087721104969,2.04135601803546e-4,-0.173212734997271,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Xenoligea montana,1,0,-1.14626303792186,0.162620927397045,-0.0564370610751878,0.0795355772573538,Invertivore,Invertivore glean arboreal,FALSE,VU,Neotropic,1,1,1
Acrocephalus orientalis,30,15,-0.503895018919769,-0.0850830497629571,0.0253660361717414,-0.208608091446286,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Acrocephalus orinus,1,0,-1.2681433956261,0.169887180791571,0.336898318216429,-0.0299967799822159,Invertivore,Invertivore glean arboreal,FALSE,DD,Palearctic,1,1,1
Alcippe morrisonia,11,2,-1.76170416372277,0.407413351134971,-0.0183978207847964,0.0226269118822774,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Bradypterus carpalis,1,0,-1.14695151085551,0.320108879794583,0.160831989342002,-0.37375635438222,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Conirostrum rufum,1,1,-2.01839280776045,0.243502049699357,-0.0172319338762484,-0.203817664393582,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Melaniparus thruppi,1,0,-1.87111999490309,0.101159959933614,-0.214958066843884,0.267875032672607,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Myrmotherula axillaris,7,2,-2.32164624740292,-0.269237643585583,0.104273485701935,0.141306143433931,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Pheugopedius genibarbis,6,1,-1.21771209516838,-0.167672034943051,0.161943513219998,0.00304283287023277,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Phylloscopus proregulus,16,11,-3.01545345435538,0.535903402734957,0.0638861072156055,-0.0707367041571554,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Prinia flaviventris,23,15,-2.427010203575,-0.125385706107316,0.0214895834868617,-0.329080656186926,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Pteruthius ripleyi,2,0,-0.650970938325481,0.27595061496114,0.128937623322182,0.400641780371914,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Stigmatura napensis,1,0,-2.14218173887591,0.207670959920008,-0.231235082384039,-0.00924481510108865,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Stymphalornis acutirostris,1,0,-2.00434822415688,-0.107726670094224,0.0244519999295881,-0.313212728518993,Invertivore,Invertivore glean arboreal,FALSE,NT,Neotropic,1,1,1
Acrocephalus dumetorum,32,16,-1.8537322072826,-0.0140043423241074,0.0734608117164628,-0.189956488001846,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Camaroptera brachyura,10,8,-2.20070997259631,0.082789173289718,0.304035598110191,-0.110528471066524,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Clamator jacobinus,36,10,0.845974975160367,0.0308489889298912,-0.44832572832322,-0.349546762344413,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Epinecrophylla amazonica,1,0,-2.21188537479264,-0.307971914979091,0.09441805929554,0.20894720011449,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Malacopteron magnirostre,2,0,-1.15013943433354,0.00955638568639305,-0.116818115327243,-0.0416380484192539,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Phaenicophaeus pyrrhocephalus,1,0,1.84919400293772,-0.404108736770972,-0.887924433213758,-0.43702654208287,Invertivore,Invertivore glean arboreal,FALSE,VU,Indo_Malay,4,4,4
Phaenicophaeus viridirostris,10,3,1.26512633570073,-0.524877005041701,-0.930667188827801,-0.396482938696886,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Poecile rufescens,3,3,-2.29502922939575,0.279196485839743,-0.0781457414336949,-0.047044947068431,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Polioptila lactea,3,0,-2.797243890727,0.114647960375381,0.17557186979623499,-0.243836308032007,Invertivore,Invertivore glean arboreal,FALSE,NT,Neotropic,1,1,1
Terenura maculata,4,0,-2.65331154644705,-0.153713719422626,0.173663937140343,-0.184443147027448,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Thamnophilus schistaceus,1,0,-1.06770872075548,-0.315925959407853,0.00478381749109474,0.239103094506433,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Vermivora cyanoptera,16,7,-2.31534896513501,-0.0273962218824467,0.13000189937357,-0.0485144736890505,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Anthoscopus musculus,1,0,-3.09629881747048,0.0659842936717344,-0.0375144843551943,0.362292350420714,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Basileuterus culicivorus,14,8,-1.94425722235285,0.0522140496661035,-0.246988281067313,0.06773069297517,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Cranioleuca obsoleta,1,1,-1.90892245400609,0.234324861387291,0.0517576097641323,-0.274701645964749,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Cyanistes caeruleus,22,18,-1.95227534974309,0.408428340824677,-0.191416610931534,0.160462698564207,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Geothlypis aequinoctialis,12,5,-1.71778978698017,0.0608788660756585,-0.00712932588282877,-0.0701871232067874,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Hierococcyx hyperythrus,14,0,0.966141575807637,-0.103917939783774,-0.58358230081179,-0.287642889312322,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Leiothlypis crissalis,3,0,-2.03392498801213,-0.0713533499670894,-0.168838804199672,-0.137399183999981,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Oriolus brachyrynchus,2,0,0.149496841928306,-0.137976236161989,-0.26210242643386,-0.065384691859944,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Pericrocotus tegimae,5,0,-1.15910024199507,-0.129376955966865,-0.659196183767367,-0.156558033074295,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Phylloscopus borealoides,12,0,-2.25156810777293,0.370799059948136,-0.0509525615353609,-0.107231306119443,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Pteruthius aeralatus,10,0,-0.650970938325481,0.27595061496114,0.128937623322182,0.400641780371914,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Cercomacroides laeta,1,0,-1.39819688218674,-0.123504407268913,-0.0108379978872422,0.0986676468066744,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Malacopteron cinereum,4,0,-1.19783956917704,-0.0109667648457611,-0.0240551560313021,-0.176939337118838,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Pheugopedius felix,1,0,-1.61626034939319,-0.181173334801073,-0.00468819927391873,-0.103766707776774,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Phylloscopus trivirgatus,3,0,-2.3479141681469202,0.324559717107047,0.073607720441025,-0.0732942780903891,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Synallaxis castanea,1,0,-1.51582534939466,0.112495843193717,-0.210383763350998,-0.471637777024933,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Coccycua minuta,6,0,0.0743066659379388,-0.0886409763265321,-0.501388215958264,-0.506435440724557,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Ficedula luzoniensis,1,0,-2.46460682176533,0.347112553292882,-0.0743242988233412,0.0454795164754192,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Laticilla burnesii,1,0,-2.09359171941654,0.316952309924013,-0.310012894398765,-0.623966838137363,Invertivore,Invertivore glean arboreal,FALSE,NT,Indo_Malay,1,1,1
Melithreptus lunatus,2,2,-1.734755222984,0.278587386158666,-0.109703577138511,-0.142397668253793,Invertivore,Invertivore glean arboreal,FALSE,LC,Australian,1,1,1
Neomixis tenella,1,1,-2.79839202608062,-0.00537048816372365,0.337166564072191,0.125729072063344,Invertivore,Invertivore glean arboreal,FALSE,LC,Madagascar,1,1,1
Pachycephala pectoralis,2,2,-0.551640756159606,0.0635966245274235,-0.161303165120812,0.0114064585165227,Invertivore,Invertivore glean arboreal,FALSE,LC,Australian,1,1,1
Piprites chloris,6,0,-1.60587780559675,0.165290105785191,-0.188250591946825,0.323406983910089,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Ploceus heuglini,2,0,-0.902474958817035,-0.405737548619033,-0.0607660735587852,0.627287557300769,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Acrocephalus bistrigiceps,24,8,-2.34179603871414,0.127340004218654,0.0934150463041437,-0.174967779361734,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Alcippe pyrrhoptera,1,0,-1.69176313085247,0.237766240952661,-0.184996692437126,-0.132480939637843,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Chrysomma altirostre,1,0,-1.21843001018416,0.348749604471642,-0.422757315653076,0.00911210564930343,Invertivore,Invertivore glean arboreal,FALSE,VU,Indo_Malay,1,1,1
Horornis diphone,8,4,-1.6001094670659,0.0678530999163435,-0.0519595482722527,-0.0930652680789693,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Icterus galbula,27,17,-0.360901501142331,-0.169307882851389,-0.110239990579867,-0.0523154837985157,Invertivore,Invertivore glean arboreal,FALSE,LC,Nearctic,1,1,1
Inezia tenuirostris,1,0,-3.08601390091067,0.155719643172862,-0.0435862080946999,0.0412440067490467,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Machlolophus aplonotus,5,2,-1.60277508817389,0.16155611261067301,-0.258755293237027,0.11129844583963,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Phylloscopus yunnanensis,7,1,-3.0201612764547,0.431355819494552,0.136217206808925,-0.118116546915094,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Prinia rufescens,6,0,-2.72231513469184,0.0205900872412621,0.175110285461023,-0.0289712862399145,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Prodotiscus insignis,2,0,-2.36540208378533,0.329413549682394,-0.175830611563136,0.197945584338785,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Cisticola hunteri,1,0,-1.71522888347447,0.502306801324354,0.0725295876759823,-0.339954486252501,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Cisticola subruficapilla,1,1,-2.45497800028764,0.484094437884157,0.161863312431951,-0.329964715598787,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Clamator levaillantii,7,1,1.50714604462713,0.0546241960980246,-0.594094740617259,-0.517383001322394,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Dysithamnus stictothorax,3,1,-1.33745975703383,-0.249580827130044,0.0144955119279868,0.23675043649182,Invertivore,Invertivore glean arboreal,FALSE,NT,Neotropic,1,1,1
Ficedula narcissina,13,5,-1.77498239740398,0.10620890406437,-0.0700241552840258,0.0381957596451654,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Fulvetta cinereiceps,2,0,-2.21015556459408,0.505900828567174,-0.139096174841302,-0.00683872788110845,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Geothlypis poliocephala,2,0,-1.61259390557515,0.104023289669717,-0.0835884881381341,0.00355638693194624,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Ianthocincla mitrata,1,0,0.438616645789495,0.181251715113615,-0.229224848256461,-0.205104709731837,Invertivore,Invertivore glean arboreal,FALSE,NT,Indo_Malay,1,1,1
Morococcyx erythropygus,1,0,0.542567131759147,0.0392553237325118,-0.207571937010701,-0.288375721096417,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Myiopagis caniceps,9,0,-2.14097179252827,0.226249475414536,-0.111492415046059,0.0105602420331637,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Phylloscopus humei,33,13,-2.94728580125416,0.412975133912085,0.0950973242007677,-0.100660395846454,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Phylloscopus umbrovirens,2,0,-2.50423813349606,0.522587195938938,0.096684286449477,-0.170847524800258,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Scytalopus iraiensis,1,0,-2.23164542474226,0.518894747124936,0.191227324577356,0.176391397919495,Invertivore,Invertivore glean arboreal,FALSE,EN,Neotropic,1,1,1
Sterrhoptilus nigrocapitatus,1,0,-1.61931019068777,0.0208618807739935,-0.089332579481317,-0.0611921041922474,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Calamonastes stierlingi,1,0,-1.90478411009031,0.295195752945355,0.173518052764535,-0.23883313795205,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Cisticola ayresii,3,1,-2.98675805232944,0.375728126602865,0.49804908195423,0.109977180123167,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Graminicola bengalensis,1,0,-1.5996686613618,0.209344926664037,-0.093199084285474,-0.227891687924122,Invertivore,Invertivore glean arboreal,FALSE,NT,Indo_Malay,1,1,1
Laniarius ferrugineus,4,3,0.274368947964314,-0.101291343620144,-0.219292447144246,-0.100638373836913,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Pericrocotus solaris,12,2,-1.467546145736,0.141362597935563,-0.595310340486469,-0.282744406512169,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Sylvia communis,35,15,-1.72573044917707,0.481681048415728,-0.0301836225546039,-0.221997239926512,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
Anthreptes griseigularis,1,0,-1.76786548018441,-0.501301241046814,0.258724817770648,-0.0914143614638878,Invertivore,Invertivore glean arboreal,FALSE,LC,Indo_Malay,1,1,1
Automolus ochrolaemus,2,0,-0.19738732363095501,-0.180848940210748,0.0208113114532172,-0.104493668395433,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Cisticola lugubris,1,1,-1.83264838843946,0.165397198879048,0.144412538536138,-0.153329760093766,Invertivore,Invertivore glean arboreal,FALSE,LC,Afrotropic,1,1,1
Creurgops verticalis,1,0,-0.788437769654862,-0.115359939724061,-0.285805575774975,0.144325307721257,Invertivore,Invertivore glean arboreal,FALSE,LC,Neotropic,1,1,1
Cuculus poliocephalus,33,1,0.128191846872529,-0.0351215276170546,-0.470383384852821,-0.408260805114428,Invertivore,Invertivore glean arboreal,FALSE,LC,Palearctic,1,1,1
